BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating,Hours,Segment,SellingDates,UniqueID
88,156,1,2020-08-20 20:18:02,30.0,F2411,1,3,20,F2,2020-08-20,882020-08-20
89,156,1,2020-08-23 20:08:10,30.0,F2588,1,3,20,F2,2020-08-23,892020-08-23
90,156,1,2020-08-27 20:08:50,30.0,F2453,2,4,20,F2,2020-08-27,902020-08-27
91,156,1,2020-08-20 20:18:49,30.0,F2068,1,3,20,F2,2020-08-20,912020-08-20
91,156,1,2020-08-26 20:09:41,30.0,F2703,1,3,20,F2,2020-08-26,912020-08-26
92,156,1,2020-08-19 20:05:51,30.0,F2931,2,4,20,F2,2020-08-19,922020-08-19
105,156,1,2020-08-26 20:14:42,30.0,F2761,1,3,20,F2,2020-08-26,1052020-08-26
117,156,1,2020-08-17 20:27:59,30.0,F2417,3,4,20,F2,2020-08-17,1172020-08-17
123,156,1,2020-08-25 20:33:24,30.0,F2315,2,2,20,F2,2020-08-25,1232020-08-25
124,156,2,2020-08-24 20:11:51,30.0,F2067,2,4,20,F2,2020-08-24,1242020-08-24
129,156,1,2020-08-27 20:28:26,30.0,F2670,5,5,20,F2,2020-08-27,1292020-08-27
137,156,1,2020-08-22 20:12:09,30.0,F2756,1,2,20,F2,2020-08-22,1372020-08-22
138,156,1,2020-08-26 20:25:02,30.0,F2100,1,5,20,F2,2020-08-26,1382020-08-26
140,156,1,2020-08-20 20:31:47,30.0,F2924,1,3,20,F2,2020-08-20,1402020-08-20
142,156,2,2020-08-28 20:13:43,30.0,F2661,2,5,20,F2,2020-08-28,1422020-08-28
145,156,1,2020-08-18 20:22:49,30.0,F2259,1,4,20,F2,2020-08-18,1452020-08-18
145,156,1,2020-08-27 20:33:29,30.0,F2477,2,2,20,F2,2020-08-27,1452020-08-27
146,156,1,2020-08-26 20:26:46,30.0,F2856,1,4,20,F2,2020-08-26,1462020-08-26
146,156,2,2020-08-26 20:26:46,30.0,F2856,2,4,20,F2,2020-08-26,1462020-08-26
147,156,1,2020-08-21 20:12:00,30.0,F2487,1,3,20,F2,2020-08-21,1472020-08-21
151,156,1,2020-08-26 20:27:43,30.0,F2477,2,3,20,F2,2020-08-26,1512020-08-26
155,156,1,2020-08-18 20:24:38,30.0,F2402,2,2,20,F2,2020-08-18,1552020-08-18
157,156,4,2020-08-26 20:29:52,30.0,F2856,3,3,20,F2,2020-08-26,1572020-08-26
159,156,2,2020-08-27 20:42:22,30.0,F2005,1,2,20,F2,2020-08-27,1592020-08-27
162,156,1,2020-08-27 20:43:35,30.0,F2559,1,4,20,F2,2020-08-27,1622020-08-27
163,156,1,2020-08-27 20:43:40,30.0,F2990,3,4,20,F2,2020-08-27,1632020-08-27
164,156,1,2020-08-17 20:35:49,30.0,F2509,1,5,20,F2,2020-08-17,1642020-08-17
165,156,1,2020-08-23 20:25:34,30.0,F2824,2,5,20,F2,2020-08-23,1652020-08-23
166,156,1,2020-08-18 20:28:06,30.0,F2177,1,3,20,F2,2020-08-18,1662020-08-18
173,156,1,2020-08-24 20:23:21,30.0,F2586,2,2,20,F2,2020-08-24,1732020-08-24
174,156,1,2020-08-21 20:18:41,30.0,F2379,4,4,20,F2,2020-08-21,1742020-08-21
182,156,1,2020-08-26 20:36:08,30.0,F2259,1,5,20,F2,2020-08-26,1822020-08-26
183,156,2,2020-08-20 20:43:23,30.0,F2125,1,2,20,F2,2020-08-20,1832020-08-20
185,156,1,2020-08-18 20:31:43,30.0,F2205,1,2,20,F2,2020-08-18,1852020-08-18
188,156,1,2020-08-27 20:58:43,30.0,F2539,1,4,20,F2,2020-08-27,1882020-08-27
190,156,1,2020-08-22 20:30:21,30.0,F2757,1,3,20,F2,2020-08-22,1902020-08-22
202,156,1,2020-08-18 20:34:34,30.0,F2052,4,5,20,F2,2020-08-18,2022020-08-18
204,156,1,2020-08-17 20:44:39,30.0,F2143,2,4,20,F2,2020-08-17,2042020-08-17
205,156,1,2020-08-17 20:44:51,30.0,F2377,2,3,20,F2,2020-08-17,2052020-08-17
211,156,1,2020-08-25 20:51:00,30.0,F2477,2,5,20,F2,2020-08-25,2112020-08-25
212,156,1,2020-08-21 20:30:12,30.0,F2100,2,4,20,F2,2020-08-21,2122020-08-21
217,156,1,2020-08-28 20:33:42,30.0,F2402,1,5,20,F2,2020-08-28,2172020-08-28
229,156,1,2020-08-21 20:33:54,30.0,F2674,3,3,20,F2,2020-08-21,2292020-08-21
229,156,1,2020-08-21 20:33:54,30.0,F2674,4,2,20,F2,2020-08-21,2292020-08-21
233,156,1,2020-08-23 20:38:41,30.0,F2321,1,3,20,F2,2020-08-23,2332020-08-23
236,156,1,2020-08-25 20:55:44,30.0,F2209,1,5,20,F2,2020-08-25,2362020-08-25
237,156,1,2020-08-25 20:55:47,30.0,F2101,1,5,20,F2,2020-08-25,2372020-08-25
241,156,1,2020-08-18 20:41:40,30.0,F2362,3,4,20,F2,2020-08-18,2412020-08-18
241,156,1,2020-08-25 20:58:00,30.0,F2081,2,3,20,F2,2020-08-25,2412020-08-25
245,156,1,2020-08-21 20:38:50,30.0,F2910,1,4,20,F2,2020-08-21,2452020-08-21
247,156,1,2020-08-21 20:39:07,30.0,F2910,1,3,20,F2,2020-08-21,2472020-08-21
248,156,3,2020-08-24 20:37:10,30.0,F2402,4,3,20,F2,2020-08-24,2482020-08-24
255,156,1,2020-08-21 20:43:01,30.0,F2673,4,3,20,F2,2020-08-21,2552020-08-21
255,156,1,2020-08-26 20:54:12,30.0,F2399,1,2,20,F2,2020-08-26,2552020-08-26
258,156,1,2020-08-17 20:56:36,30.0,F2625,1,4,20,F2,2020-08-17,2582020-08-17
258,156,1,2020-08-18 20:46:06,30.0,F2417,3,4,20,F2,2020-08-18,2582020-08-18
261,156,1,2020-08-28 20:44:14,30.0,F2697,1,5,20,F2,2020-08-28,2612020-08-28
265,156,1,2020-08-23 20:43:54,30.0,F2207,1,1,20,F2,2020-08-23,2652020-08-23
274,156,1,2020-08-28 20:48:57,30.0,F2281,6,4,20,F2,2020-08-28,2742020-08-28
283,156,1,2020-08-21 20:49:21,30.0,F2456,1,3,20,F2,2020-08-21,2832020-08-21
284,156,1,2020-08-21 20:49:33,30.0,F2624,2,5,20,F2,2020-08-21,2842020-08-21
288,156,1,2020-08-22 20:53:16,30.0,F2160,1,4,20,F2,2020-08-22,2882020-08-22
290,156,1,2020-08-21 20:51:23,30.0,F2267,1,4,20,F2,2020-08-21,2902020-08-21
297,156,1,2020-08-29 20:51:00,30.0,F2761,1,4,20,F2,2020-08-29,2972020-08-29
303,156,1,2020-08-22 20:55:59,30.0,F2266,1,3,20,F2,2020-08-22,3032020-08-22
304,156,1,2020-08-18 20:55:58,30.0,F2924,1,3,20,F2,2020-08-18,3042020-08-18
304,156,1,2020-08-21 20:54:54,30.0,F2468,3,4,20,F2,2020-08-21,3042020-08-21
308,156,2,2020-08-19 20:45:01,30.0,F2081,1,4,20,F2,2020-08-19,3082020-08-19
310,156,1,2020-08-24 20:49:26,30.0,F2402,2,5,20,F2,2020-08-24,3102020-08-24
311,156,1,2020-08-29 20:53:39,30.0,F2081,1,4,20,F2,2020-08-29,3112020-08-29
313,156,1,2020-08-21 20:57:53,30.0,F2709,1,4,20,F2,2020-08-21,3132020-08-21
318,156,1,2020-08-24 20:50:45,30.0,F2402,1,3,20,F2,2020-08-24,3182020-08-24
341,156,1,2020-08-24 20:55:49,30.0,F2402,1,4,20,F2,2020-08-24,3412020-08-24
342,156,1,2020-08-24 20:55:54,30.0,F2412,1,4,20,F2,2020-08-24,3422020-08-24
349,156,1,2020-08-24 20:57:14,30.0,F2151,1,3,20,F2,2020-08-24,3492020-08-24
352,156,1,2020-08-24 20:58:05,30.0,F2086,1,4,20,F2,2020-08-24,3522020-08-24
33,156,2,2020-08-17 20:07:04,30.0,F3350,2,4,20,F3,2020-08-17,332020-08-17
40,156,1,2020-08-25 20:03:19,30.0,F3773,1,3,20,F3,2020-08-25,402020-08-25
60,156,1,2020-08-18 20:04:56,30.0,F3818,1,5,20,F3,2020-08-18,602020-08-18
70,156,1,2020-08-12 20:34:58,30.0,F3259,2,4,20,F3,2020-08-12,702020-08-12
97,156,1,2020-08-25 20:27:16,30.0,F3510,4,5,20,F3,2020-08-25,972020-08-25
103,156,1,2020-08-20 20:21:28,30.0,F3517,2,4,20,F3,2020-08-20,1032020-08-20
112,156,2,2020-08-21 20:01:41,30.0,F3871,4,2,20,F3,2020-08-21,1122020-08-21
115,156,1,2020-08-20 20:24:56,30.0,F3001,1,3,20,F3,2020-08-20,1152020-08-20
118,156,1,2020-08-25 20:30:55,30.0,F3244,1,3,20,F3,2020-08-25,1182020-08-25
119,156,1,2020-08-25 20:31:04,30.0,F3837,1,2,20,F3,2020-08-25,1192020-08-25
127,156,1,2020-08-29 20:09:59,30.0,F3570,2,3,20,F3,2020-08-29,1272020-08-29
140,156,1,2020-08-18 20:22:12,30.0,F3505,2,4,20,F3,2020-08-18,1402020-08-18
145,156,1,2020-08-19 20:15:34,30.0,F3486,3,1,20,F3,2020-08-19,1452020-08-19
146,156,1,2020-08-19 20:15:40,30.0,F3102,3,2,20,F3,2020-08-19,1462020-08-19
147,156,1,2020-08-25 20:37:26,30.0,F3825,1,4,20,F3,2020-08-25,1472020-08-25
151,156,1,2020-08-23 20:22:45,30.0,F3153,1,3,20,F3,2020-08-23,1512020-08-23
155,156,1,2020-08-23 20:23:50,30.0,F3363,1,4,20,F3,2020-08-23,1552020-08-23
162,156,1,2020-08-24 20:20:50,30.0,F3517,2,5,20,F3,2020-08-24,1622020-08-24
168,156,1,2020-08-25 20:41:09,30.0,F3561,2,3,20,F3,2020-08-25,1682020-08-25
180,156,1,2020-08-22 20:25:13,30.0,F3452,2,1,20,F3,2020-08-22,1802020-08-22
182,156,1,2020-08-24 20:26:05,30.0,F3762,1,5,20,F3,2020-08-24,1822020-08-24
184,156,2,2020-08-19 20:23:26,30.0,F3874,1,2,20,F3,2020-08-19,1842020-08-19
190,156,1,2020-08-23 20:30:31,30.0,F3171,1,3,20,F3,2020-08-23,1902020-08-23
195,156,1,2020-08-17 20:42:32,30.0,F3200,1,5,20,F3,2020-08-17,1952020-08-17
206,156,1,2020-08-18 20:35:36,30.0,F3871,2,4,20,F3,2020-08-18,2062020-08-18
207,156,1,2020-08-17 20:45:12,30.0,F3386,1,5,20,F3,2020-08-17,2072020-08-17
207,156,1,2020-08-24 20:30:46,30.0,F3310,2,5,20,F3,2020-08-24,2072020-08-24
208,156,1,2020-08-22 20:32:18,30.0,F3171,1,4,20,F3,2020-08-22,2082020-08-22
209,156,1,2020-08-29 20:30:27,30.0,F3706,1,4,20,F3,2020-08-29,2092020-08-29
210,156,1,2020-08-23 20:33:26,30.0,F3232,1,4,20,F3,2020-08-23,2102020-08-23
222,156,1,2020-08-19 20:28:55,30.0,F3390,3,4,20,F3,2020-08-19,2222020-08-19
228,156,1,2020-08-19 20:29:48,30.0,F3390,2,5,20,F3,2020-08-19,2282020-08-19
233,156,1,2020-08-21 20:35:00,30.0,F3137,2,5,20,F3,2020-08-21,2332020-08-21
253,156,1,2020-08-19 20:34:06,30.0,F3380,1,3,20,F3,2020-08-19,2532020-08-19
259,156,1,2020-08-21 20:43:36,30.0,F3689,2,4,20,F3,2020-08-21,2592020-08-21
260,156,1,2020-08-18 20:46:15,30.0,F3843,1,4,20,F3,2020-08-18,2602020-08-18
265,156,1,2020-08-24 20:40:10,30.0,F3091,3,4,20,F3,2020-08-24,2652020-08-24
265,156,2,2020-08-24 20:40:10,30.0,F3091,2,4,20,F3,2020-08-24,2652020-08-24
274,156,1,2020-08-24 20:41:28,30.0,F3091,1,2,20,F3,2020-08-24,2742020-08-24
305,156,1,2020-08-23 20:51:46,30.0,F3807,1,4,20,F3,2020-08-23,3052020-08-23
307,156,1,2020-08-18 20:56:23,30.0,F3504,1,4,20,F3,2020-08-18,3072020-08-18
310,156,1,2020-08-21 20:57:28,30.0,F3545,2,4,20,F3,2020-08-21,3102020-08-21
328,156,1,2020-08-23 20:56:08,30.0,F3064,1,5,20,F3,2020-08-23,3282020-08-23
44,156,1,2020-08-18 20:01:57,30.0,F4253,2,4,20,F4,2020-08-18,442020-08-18
55,156,1,2020-08-18 20:03:27,30.0,F4479,2,3,20,F4,2020-08-18,552020-08-18
59,156,1,2020-08-17 20:11:34,30.0,F4502,1,3,20,F4,2020-08-17,592020-08-17
60,156,1,2020-08-20 20:06:04,30.0,F4150,2,3,20,F4,2020-08-20,602020-08-20
62,156,1,2020-08-17 20:12:01,30.0,F4351,1,5,20,F4,2020-08-17,622020-08-17
74,156,2,2020-08-26 20:04:03,30.0,F4543,1,3,20,F4,2020-08-26,742020-08-26
77,156,1,2020-08-27 20:01:07,30.0,F4280,1,5,20,F4,2020-08-27,772020-08-27
89,156,1,2020-08-27 20:08:10,30.0,F4835,1,4,20,F4,2020-08-27,892020-08-27
106,156,1,2020-08-27 20:17:53,30.0,F4150,1,2,20,F4,2020-08-27,1062020-08-27
125,156,1,2020-08-21 20:05:24,30.0,F4712,1,4,20,F4,2020-08-21,1252020-08-21
128,156,1,2020-08-20 20:30:01,30.0,F4786,2,1,20,F4,2020-08-20,1282020-08-20
129,156,1,2020-08-21 20:07:04,30.0,F4731,2,3,20,F4,2020-08-21,1292020-08-21
132,156,1,2020-08-26 20:23:45,30.0,F4233,1,3,20,F4,2020-08-26,1322020-08-26
133,156,1,2020-08-21 20:08:33,30.0,F4670,3,4,20,F4,2020-08-21,1332020-08-21
137,156,2,2020-08-24 20:16:08,30.0,F4043,4,4,20,F4,2020-08-24,1372020-08-24
150,156,1,2020-08-23 20:22:40,30.0,F4479,2,2,20,F4,2020-08-23,1502020-08-23
152,156,1,2020-08-28 20:18:44,30.0,F4435,1,5,20,F4,2020-08-28,1522020-08-28
162,156,1,2020-08-28 20:21:43,30.0,F4513,1,3,20,F4,2020-08-28,1622020-08-28
172,156,1,2020-08-19 20:20:40,30.0,F4479,2,3,20,F4,2020-08-19,1722020-08-19
178,156,2,2020-08-22 20:24:59,30.0,F4522,1,2,20,F4,2020-08-22,1782020-08-22
204,156,1,2020-08-28 20:31:00,30.0,F4802,1,1,20,F4,2020-08-28,2042020-08-28
218,156,1,2020-08-21 20:31:22,30.0,F4639,1,1,20,F4,2020-08-21,2182020-08-21
231,156,1,2020-08-28 20:35:10,30.0,F4852,2,5,20,F4,2020-08-28,2312020-08-28
240,156,1,2020-08-22 20:41:45,30.0,F4639,2,5,20,F4,2020-08-22,2402020-08-22
240,156,1,2020-08-28 20:38:16,30.0,F4448,6,4,20,F4,2020-08-28,2402020-08-28
249,156,1,2020-08-24 20:37:25,30.0,F4505,2,3,20,F4,2020-08-24,2492020-08-24
254,156,1,2020-08-26 20:54:07,30.0,F4427,1,4,20,F4,2020-08-26,2542020-08-26
258,156,1,2020-08-24 20:38:48,30.0,F4651,1,5,20,F4,2020-08-24,2582020-08-24
261,156,1,2020-08-26 20:54:48,30.0,F4190,1,3,20,F4,2020-08-26,2612020-08-26
266,156,1,2020-08-23 20:44:00,30.0,F4731,2,2,20,F4,2020-08-23,2662020-08-23
267,156,1,2020-08-22 20:48:27,30.0,F4453,1,4,20,F4,2020-08-22,2672020-08-22
279,156,1,2020-08-29 20:45:50,30.0,F4413,3,4,20,F4,2020-08-29,2792020-08-29
287,156,1,2020-08-23 20:48:48,30.0,F4639,3,3,20,F4,2020-08-23,2872020-08-23
294,156,1,2020-08-22 20:54:46,30.0,F4731,2,4,20,F4,2020-08-22,2942020-08-22
316,156,1,2020-08-18 20:58:23,30.0,F4639,1,4,20,F4,2020-08-18,3162020-08-18
317,156,1,2020-08-21 20:58:21,30.0,F4605,1,2,20,F4,2020-08-21,3172020-08-21
339,156,1,2020-08-19 20:51:53,30.0,F4266,1,2,20,F4,2020-08-19,3392020-08-19
128,156,1,2020-08-22 20:08:26,30.0,F5684,1,5,20,F5,2020-08-22,1282020-08-22
200,156,1,2020-08-20 20:48:36,30.0,F5662,2,1,20,F5,2020-08-20,2002020-08-20
292,156,1,2020-08-26 20:59:19,30.0,F5584,2,2,20,F5,2020-08-26,2922020-08-26
277,156,1,2020-08-26 20:57:15,30.0,F6725,4,4,20,F6,2020-08-26,2772020-08-26
84,156,1,2020-08-24 20:03:16,30.0,H1085,3,2,20,H1,2020-08-24,842020-08-24
280,156,1,2020-08-29 20:45:54,30.0,H1045,2,4,20,H1,2020-08-29,2802020-08-29
278,156,1,2020-08-23 20:46:52,30.0,H2024,1,2,20,H2,2020-08-23,2782020-08-23
20,156,1,2020-08-11 21:00:40,30.0,F0000,1,4,21,F0,2020-08-11,202020-08-11
32,156,1,2020-08-11 21:35:50,30.0,F0000,3,1,21,F0,2020-08-11,322020-08-11
76,156,2,2020-08-14 21:02:29,30.0,F0000,1,2,21,F0,2020-08-14,762020-08-14
84,156,1,2020-08-14 21:08:59,30.0,F0000,1,4,21,F0,2020-08-14,842020-08-14
87,156,1,2020-08-14 21:11:15,30.0,F0000,1,3,21,F0,2020-08-14,872020-08-14
90,156,1,2020-08-13 21:07:02,30.0,F0000,1,5,21,F0,2020-08-13,902020-08-13
91,156,1,2020-08-14 21:13:33,30.0,F0000,2,4,21,F0,2020-08-14,912020-08-14
93,156,1,2020-08-15 21:14:56,30.0,F0000,3,4,21,F0,2020-08-15,932020-08-15
94,156,1,2020-08-14 21:14:57,30.0,F0000,3,5,21,F0,2020-08-14,942020-08-14
97,156,1,2020-08-16 21:17:08,30.0,F0000,1,4,21,F0,2020-08-16,972020-08-16
103,156,1,2020-08-13 21:16:14,30.0,F0000,3,2,21,F0,2020-08-13,1032020-08-13
104,156,1,2020-08-13 21:16:48,30.0,F0000,2,3,21,F0,2020-08-13,1042020-08-13
106,156,1,2020-08-12 21:08:42,30.0,F0000,1,4,21,F0,2020-08-12,1062020-08-12
112,156,1,2020-08-13 21:19:18,30.0,F0000,1,2,21,F0,2020-08-13,1122020-08-13
114,156,1,2020-08-16 21:21:58,30.0,F0000,1,3,21,F0,2020-08-16,1142020-08-16
116,156,2,2020-08-13 21:23:03,30.0,F0000,2,1,21,F0,2020-08-13,1162020-08-13
118,156,1,2020-08-12 21:27:13,30.0,F0000,1,4,21,F0,2020-08-12,1182020-08-12
119,156,1,2020-08-14 21:37:52,30.0,F0000,1,4,21,F0,2020-08-14,1192020-08-14
121,156,1,2020-08-12 21:28:46,30.0,F0000,1,3,21,F0,2020-08-12,1212020-08-12
123,156,1,2020-08-12 21:29:51,30.0,F0000,1,3,21,F0,2020-08-12,1232020-08-12
124,156,1,2020-08-12 21:30:53,30.0,F0000,1,5,21,F0,2020-08-12,1242020-08-12
124,156,1,2020-08-15 21:29:52,30.0,F0000,3,5,21,F0,2020-08-15,1242020-08-15
125,156,1,2020-08-15 21:30:03,30.0,F0000,1,3,21,F0,2020-08-15,1252020-08-15
126,156,1,2020-08-14 21:43:05,30.0,F0000,1,5,21,F0,2020-08-14,1262020-08-14
127,156,1,2020-08-14 21:43:15,30.0,F0000,1,5,21,F0,2020-08-14,1272020-08-14
128,156,1,2020-08-15 21:30:52,30.0,F0000,1,3,21,F0,2020-08-15,1282020-08-15
129,156,1,2020-08-13 21:32:14,30.0,F0000,2,1,21,F0,2020-08-13,1292020-08-13
129,156,1,2020-08-14 21:43:28,30.0,F0000,1,1,21,F0,2020-08-14,1292020-08-14
131,156,1,2020-08-13 21:33:28,30.0,F0000,1,2,21,F0,2020-08-13,1312020-08-13
135,156,1,2020-08-14 21:49:22,30.0,F0000,1,5,21,F0,2020-08-14,1352020-08-14
140,156,1,2020-08-14 21:55:23,30.0,F0000,1,4,21,F0,2020-08-14,1402020-08-14
141,156,1,2020-08-14 21:55:38,30.0,F0000,1,3,21,F0,2020-08-14,1412020-08-14
141,156,1,2020-08-15 21:36:23,30.0,F0000,1,5,21,F0,2020-08-15,1412020-08-15
143,156,1,2020-08-16 21:35:44,30.0,F0000,1,1,21,F0,2020-08-16,1432020-08-16
145,156,1,2020-08-13 21:47:25,30.0,F0000,1,5,21,F0,2020-08-13,1452020-08-13
151,156,1,2020-08-12 21:56:45,30.0,F0000,6,3,21,F0,2020-08-12,1512020-08-12
151,156,4,2020-08-13 21:52:36,30.0,F0000,1,4,21,F0,2020-08-13,1512020-08-13
152,156,1,2020-08-15 21:43:38,30.0,F0000,1,3,21,F0,2020-08-15,1522020-08-15
153,156,1,2020-08-12 21:57:18,30.0,F0000,1,5,21,F0,2020-08-12,1532020-08-12
154,156,1,2020-08-13 21:54:24,30.0,F0000,3,2,21,F0,2020-08-13,1542020-08-13
189,156,1,2020-08-16 21:53:32,30.0,F0000,1,2,21,F0,2020-08-16,1892020-08-16
190,156,2,2020-08-16 21:53:41,30.0,F0000,1,2,21,F0,2020-08-16,1902020-08-16
249,156,1,2020-08-25 21:00:29,30.0,F0000,1,2,21,F0,2020-08-25,2492020-08-25
272,156,1,2020-08-17 21:01:49,30.0,F0000,2,5,21,F0,2020-08-17,2722020-08-17
297,156,1,2020-08-25 21:10:58,30.0,F0000,6,3,21,F0,2020-08-25,2972020-08-25
307,156,1,2020-08-17 21:14:32,30.0,F0000,1,2,21,F0,2020-08-17,3072020-08-17
326,156,1,2020-08-21 21:01:05,30.0,F0000,1,5,21,F0,2020-08-21,3262020-08-21
332,156,1,2020-08-25 21:19:07,30.0,F0000,1,3,21,F0,2020-08-25,3322020-08-25
337,156,1,2020-08-25 21:20:44,30.0,F0000,1,5,21,F0,2020-08-25,3372020-08-25
346,156,1,2020-08-25 21:22:28,30.0,F0000,2,4,21,F0,2020-08-25,3462020-08-25
347,156,2,2020-08-29 21:06:04,30.0,F0000,2,2,21,F0,2020-08-29,3472020-08-29
355,156,1,2020-08-25 21:24:50,30.0,F0000,1,4,21,F0,2020-08-25,3552020-08-25
361,156,1,2020-08-25 21:26:24,30.0,F0000,1,3,21,F0,2020-08-25,3612020-08-25
366,156,1,2020-08-18 21:09:24,30.0,F0000,2,3,21,F0,2020-08-18,3662020-08-18
368,156,1,2020-08-21 21:14:04,30.0,F0000,3,2,21,F0,2020-08-21,3682020-08-21
377,156,1,2020-08-17 21:46:06,30.0,F0000,1,4,21,F0,2020-08-17,3772020-08-17
379,156,1,2020-08-26 21:19:02,30.0,F0000,1,5,21,F0,2020-08-26,3792020-08-26
380,156,1,2020-08-18 21:12:42,30.0,F0000,1,3,21,F0,2020-08-18,3802020-08-18
396,156,1,2020-08-24 21:14:09,30.0,F0000,2,3,21,F0,2020-08-24,3962020-08-24
420,156,1,2020-08-22 21:31:10,30.0,F0000,3,1,21,F0,2020-08-22,4202020-08-22
436,156,1,2020-08-23 21:29:25,30.0,F0000,3,5,21,F0,2020-08-23,4362020-08-23
448,156,1,2020-08-29 21:33:27,30.0,F0000,1,4,21,F0,2020-08-29,4482020-08-29
452,156,1,2020-08-22 21:40:11,30.0,F0000,1,4,21,F0,2020-08-22,4522020-08-22
462,156,1,2020-08-19 21:15:48,30.0,F0000,2,1,21,F0,2020-08-19,4622020-08-19
466,156,1,2020-08-21 21:53:56,30.0,F0000,5,2,21,F0,2020-08-21,4662020-08-21
471,156,1,2020-08-25 21:52:13,30.0,F0000,1,5,21,F0,2020-08-25,4712020-08-25
481,156,2,2020-08-18 21:42:11,30.0,F0000,1,2,21,F0,2020-08-18,4812020-08-18
507,156,1,2020-08-18 21:47:03,30.0,F0000,2,2,21,F0,2020-08-18,5072020-08-18
513,156,2,2020-08-18 21:48:05,30.0,F0000,1,4,21,F0,2020-08-18,5132020-08-18
516,156,1,2020-08-29 21:56:49,30.0,F0000,1,5,21,F0,2020-08-29,5162020-08-29
520,156,3,2020-08-18 21:49:20,30.0,F0000,2,4,21,F0,2020-08-18,5202020-08-18
526,156,1,2020-08-18 21:50:40,30.0,F0000,2,1,21,F0,2020-08-18,5262020-08-18
532,156,1,2020-08-18 21:51:45,30.0,F0000,2,4,21,F0,2020-08-18,5322020-08-18
536,156,1,2020-08-18 21:52:45,30.0,F0000,2,3,21,F0,2020-08-18,5362020-08-18
543,156,1,2020-08-26 21:55:40,30.0,F0000,1,4,21,F0,2020-08-26,5432020-08-26
549,156,1,2020-08-18 21:54:56,30.0,F0000,2,2,21,F0,2020-08-18,5492020-08-18
549,156,1,2020-08-19 21:31:42,30.0,F0000,1,4,21,F0,2020-08-19,5492020-08-19
552,156,1,2020-08-18 21:56:18,30.0,F0000,5,4,21,F0,2020-08-18,5522020-08-18
554,156,1,2020-08-18 21:56:41,30.0,F0000,1,4,21,F0,2020-08-18,5542020-08-18
570,156,1,2020-08-18 21:59:12,30.0,F0000,2,4,21,F0,2020-08-18,5702020-08-18
622,156,1,2020-08-19 21:48:49,30.0,F0000,2,5,21,F0,2020-08-19,6222020-08-19
643,156,1,2020-08-19 21:52:38,30.0,F0000,1,5,21,F0,2020-08-19,6432020-08-19
655,156,1,2020-08-19 21:55:17,30.0,F0000,7,2,21,F0,2020-08-19,6552020-08-19
336,156,1,2020-08-25 21:20:30,30.0,F1805,1,5,21,F1,2020-08-25,3362020-08-25
379,156,1,2020-08-24 21:05:53,30.0,F1306,1,4,21,F1,2020-08-24,3792020-08-24
452,156,1,2020-08-25 21:48:04,30.0,F1441,3,4,21,F1,2020-08-25,4522020-08-25
457,156,2,2020-08-19 21:15:01,30.0,F1401,2,2,21,F1,2020-08-19,4572020-08-19
458,156,1,2020-08-22 21:41:18,30.0,F1726,1,3,21,F1,2020-08-22,4582020-08-22
460,156,2,2020-08-24 21:28:50,30.0,F1596,1,3,21,F1,2020-08-24,4602020-08-24
468,156,1,2020-08-24 21:30:36,30.0,F1301,1,3,21,F1,2020-08-24,4682020-08-24
481,156,1,2020-08-24 21:34:21,30.0,F1596,1,2,21,F1,2020-08-24,4812020-08-24
495,156,1,2020-08-18 21:45:32,30.0,F1367,2,5,21,F1,2020-08-18,4952020-08-18
499,156,1,2020-08-25 21:59:12,30.0,F1770,2,3,21,F1,2020-08-25,4992020-08-25
507,156,1,2020-08-26 21:49:47,30.0,F1263,5,5,21,F1,2020-08-26,5072020-08-26
508,156,1,2020-08-24 21:40:07,30.0,F1596,1,5,21,F1,2020-08-24,5082020-08-24
512,156,1,2020-08-18 21:47:31,30.0,F1479,1,4,21,F1,2020-08-18,5122020-08-18
521,156,1,2020-08-18 21:49:42,30.0,F1396,1,3,21,F1,2020-08-18,5212020-08-18
522,156,1,2020-08-24 21:44:43,30.0,F1596,1,5,21,F1,2020-08-24,5222020-08-24
534,156,1,2020-08-26 21:54:08,30.0,F1620,1,4,21,F1,2020-08-26,5342020-08-26
547,156,1,2020-08-18 21:54:25,30.0,F1367,1,3,21,F1,2020-08-18,5472020-08-18
548,156,1,2020-08-23 21:57:05,30.0,F1770,1,1,21,F1,2020-08-23,5482020-08-23
576,156,1,2020-08-18 21:59:40,30.0,F1107,1,3,21,F1,2020-08-18,5762020-08-18
209,156,1,2020-08-27 21:10:55,30.0,F2159,2,4,21,F2,2020-08-27,2092020-08-27
230,156,1,2020-08-27 21:15:54,30.0,F2251,2,3,21,F2,2020-08-27,2302020-08-27
248,156,1,2020-08-25 21:00:13,30.0,F2081,1,4,21,F2,2020-08-25,2482020-08-25
251,156,2,2020-08-25 21:00:56,30.0,F2081,2,4,21,F2,2020-08-25,2512020-08-25
265,156,1,2020-08-25 21:03:04,30.0,F2296,1,3,21,F2,2020-08-25,2652020-08-25
290,156,1,2020-08-25 21:08:14,30.0,F2028,2,4,21,F2,2020-08-25,2902020-08-25
295,156,1,2020-08-27 21:38:26,30.0,F2265,3,4,21,F2,2020-08-27,2952020-08-27
298,156,1,2020-08-25 21:11:05,30.0,F2081,1,2,21,F2,2020-08-25,2982020-08-25
