0,1,2
"frozenset(['146', '151', '161'])",0.0001785372,"[OrderedStatistic(items_base=frozenset(['146', '151']), items_add=frozenset(['161']), confidence=0.006115515288788222, lift=0.371572222421918), OrderedStatistic(items_base=frozenset(['146', '161']), items_add=frozenset(['151']), confidence=0.9310344827586208, lift=11.942274282705975), OrderedStatistic(items_base=frozenset(['151', '161']), items_add=frozenset(['146']), confidence=0.44262295081967207, lift=12.624938934271633)]"
"frozenset(['146', '151', '178'])",0.0001785372,"[OrderedStatistic(items_base=frozenset(['146', '151']), items_add=frozenset(['178']), confidence=0.006115515288788222, lift=0.6835500824893969), OrderedStatistic(items_base=frozenset(['146', '178']), items_add=frozenset(['151']), confidence=0.9, lift=11.544198473282442), OrderedStatistic(items_base=frozenset(['151', '178']), items_add=frozenset(['146']), confidence=0.4655172413793104, lift=13.277953017078788)]"
"frozenset(['164', '155', '154'])",0.0001785372,"[OrderedStatistic(items_base=frozenset(['155', '154']), items_add=frozenset(['164']), confidence=0.06108597285067873, lift=2.0298770793749275), OrderedStatistic(items_base=frozenset(['164', '154']), items_add=frozenset(['155']), confidence=0.06279069767441861, lift=1.9214436298269226), OrderedStatistic(items_base=frozenset(['164', '155']), items_add=frozenset(['154']), confidence=0.17763157894736842, lift=1.318367002975637)]"
"frozenset(['129', '107'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['107']), items_add=frozenset(['129']), confidence=0.004548635409377187, lift=0.2527132932860774), OrderedStatistic(items_base=frozenset(['129']), items_add=frozenset(['107']), confidence=0.009551800146950772, lift=0.2527132932860774)]"
"frozenset(['107', '157'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['107']), items_add=frozenset(['157']), confidence=0.004548635409377187, lift=0.5311857794013147), OrderedStatistic(items_base=frozenset(['157']), items_add=frozenset(['107']), confidence=0.020077220077220077, lift=0.5311857794013148)]"
"frozenset(['93', '124'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['124']), items_add=frozenset(['93']), confidence=0.007323943661971831, lift=0.4209778320244538), OrderedStatistic(items_base=frozenset(['93']), items_add=frozenset(['124']), confidence=0.009882174078297225, lift=0.4209778320244538)]"
"frozenset(['129', '74'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['129']), items_add=frozenset(['74']), confidence=0.009551800146950772, lift=0.5181166371675819), OrderedStatistic(items_base=frozenset(['74']), items_add=frozenset(['129']), confidence=0.00932568149210904, lift=0.5181166371675819)]"
"frozenset(['130', '14'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['130']), items_add=frozenset(['14']), confidence=0.0032928064842958457, lift=0.38482830897494313), OrderedStatistic(items_base=frozenset(['14']), items_add=frozenset(['130']), confidence=0.020092735703245747, lift=0.38482830897494313)]"
"frozenset(['130', '160'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['130']), items_add=frozenset(['160']), confidence=0.0032928064842958457, lift=0.3171769629385837), OrderedStatistic(items_base=frozenset(['160']), items_add=frozenset(['130']), confidence=0.016560509554140127, lift=0.3171769629385837)]"
"frozenset(['166', '130'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['130']), items_add=frozenset(['166']), confidence=0.0032928064842958457, lift=0.8327221267785558), OrderedStatistic(items_base=frozenset(['166']), items_add=frozenset(['130']), confidence=0.043478260869565216, lift=0.832722126778556)]"
"frozenset(['25', '130'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['130']), items_add=frozenset(['25']), confidence=0.0032928064842958457, lift=0.25841610369152906), OrderedStatistic(items_base=frozenset(['25']), items_add=frozenset(['130']), confidence=0.013492475350285417, lift=0.25841610369152906)]"
"frozenset(['132', '142'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['132']), items_add=frozenset(['142']), confidence=0.018245614035087718, lift=0.4311353070175438), OrderedStatistic(items_base=frozenset(['142']), items_add=frozenset(['132']), confidence=0.0040625, lift=0.4311353070175439)]"
"frozenset(['171', '134'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['134']), items_add=frozenset(['171']), confidence=0.0023322569070685327, lift=0.4740656986546601), OrderedStatistic(items_base=frozenset(['171']), items_add=frozenset(['134']), confidence=0.03494623655913978, lift=0.47406569865466003)]"
"frozenset(['2', '14'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['14']), items_add=frozenset(['2']), confidence=0.020092735703245747, lift=0.3280013307066225), OrderedStatistic(items_base=frozenset(['2']), items_add=frozenset(['14']), confidence=0.002806563039723661, lift=0.3280013307066225)]"
"frozenset(['22', '140'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['140']), items_add=frozenset(['22']), confidence=0.011408512505484861, lift=0.61376660892635), OrderedStatistic(items_base=frozenset(['22']), items_add=frozenset(['140']), confidence=0.009249377445748844, lift=0.61376660892635)]"
"frozenset(['193', '141'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['141']), items_add=frozenset(['193']), confidence=0.008127539856205063, lift=0.9234558414079905), OrderedStatistic(items_base=frozenset(['193']), items_add=frozenset(['141']), confidence=0.01953418482344102, lift=0.9234558414079905)]"
"frozenset(['175', '154'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['154']), items_add=frozenset(['175']), confidence=0.0012760109933254808, lift=0.37109589713388297), OrderedStatistic(items_base=frozenset(['175']), items_add=frozenset(['154']), confidence=0.049999999999999996, lift=0.37109589713388297)]"
"frozenset(['167', '156'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['156']), items_add=frozenset(['167']), confidence=0.005150554675118858, lift=1.3984079586419207), OrderedStatistic(items_base=frozenset(['167']), items_add=frozenset(['156']), confidence=0.0466786355475763, lift=1.3984079586419207)]"
"frozenset(['176', '156'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['156']), items_add=frozenset(['176']), confidence=0.005150554675118858, lift=0.9361937896196513), OrderedStatistic(items_base=frozenset(['176']), items_add=frozenset(['156']), confidence=0.03125, lift=0.9361937896196513)]"
"frozenset(['51', '161'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['161']), items_add=frozenset(['51']), confidence=0.010445962233828847, lift=3.2043254009324595), OrderedStatistic(items_base=frozenset(['51']), items_add=frozenset(['161']), confidence=0.05273833671399594, lift=3.2043254009324595)]"
"frozenset(['177', '169'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['169']), items_add=frozenset(['177']), confidence=0.0021240094763499717, lift=0.3787875343147758), OrderedStatistic(items_base=frozenset(['177']), items_add=frozenset(['169']), confidence=0.030660377358490566, lift=0.37878753431477574)]"
"frozenset(['182', '169'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['169']), items_add=frozenset(['182']), confidence=0.0021240094763499717, lift=0.5462786209165474), OrderedStatistic(items_base=frozenset(['182']), items_add=frozenset(['169']), confidence=0.04421768707482993, lift=0.5462786209165473)]"
"frozenset(['46', '169'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['169']), items_add=frozenset(['46']), confidence=0.0021240094763499717, lift=0.6398642013922905), OrderedStatistic(items_base=frozenset(['46']), items_add=frozenset(['169']), confidence=0.05179282868525896, lift=0.6398642013922905)]"
"frozenset(['50', '170'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['170']), items_add=frozenset(['50']), confidence=0.009180790960451976, lift=1.680873893653985), OrderedStatistic(items_base=frozenset(['50']), items_add=frozenset(['170']), confidence=0.03147699757869249, lift=1.680873893653985)]"
"frozenset(['93', '173'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['173']), items_add=frozenset(['93']), confidence=0.02391904323827047, lift=1.3748586050476643), OrderedStatistic(items_base=frozenset(['93']), items_add=frozenset(['173']), confidence=0.009882174078297225, lift=1.3748586050476643)]"
"frozenset(['188', '187'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['187']), items_add=frozenset(['188']), confidence=0.01947565543071161, lift=1.0880250813192043), OrderedStatistic(items_base=frozenset(['188']), items_add=frozenset(['187']), confidence=0.009604728481714075, lift=1.0880250813192043)]"
"frozenset(['46', '76'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['46']), items_add=frozenset(['76']), confidence=0.05179282868525896, lift=0.5809655606915166), OrderedStatistic(items_base=frozenset(['76']), items_add=frozenset(['46']), confidence=0.0019284972556000593, lift=0.5809655606915166)]"
"frozenset(['12', '154', '135'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['12', '135']), items_add=frozenset(['154']), confidence=0.3058823529411765, lift=2.2702337236425785), OrderedStatistic(items_base=frozenset(['12', '154']), items_add=frozenset(['135']), confidence=0.04140127388535032, lift=1.6894423228299094), OrderedStatistic(items_base=frozenset(['154', '135']), items_add=frozenset(['12']), confidence=0.04868913857677903, lift=1.7615334301023242)]"
"frozenset(['151', '76', '12'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['151', '12']), items_add=frozenset(['76']), confidence=0.1477272727272727, lift=1.657072224245121), OrderedStatistic(items_base=frozenset(['76', '12']), items_add=frozenset(['151']), confidence=0.09420289855072464, lift=1.2083299529200624), OrderedStatistic(items_base=frozenset(['151', '76']), items_add=frozenset(['12']), confidence=0.027837259100642397, lift=1.007129391514605)]"
"frozenset(['128', '169', '170'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['128', '169']), items_add=frozenset(['170']), confidence=0.020553359683794466, lift=1.0975508586230767), OrderedStatistic(items_base=frozenset(['128', '170']), items_add=frozenset(['169']), confidence=0.09252669039145908, lift=1.1431025946581135), OrderedStatistic(items_base=frozenset(['169', '170']), items_add=frozenset(['128']), confidence=0.19696969696969696, lift=1.4424954141903295)]"
"frozenset(['151', '130', '134'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['130', '134']), items_add=frozenset(['151']), confidence=0.045774647887323945, lift=0.5871462447287628), OrderedStatistic(items_base=frozenset(['151', '130']), items_add=frozenset(['134']), confidence=0.0931899641577061, lift=1.264175196412427), OrderedStatistic(items_base=frozenset(['151', '134']), items_add=frozenset(['130']), confidence=0.09885931558935361, lift=1.893413809177097)]"
"frozenset(['142', '169', '134'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['142', '134']), items_add=frozenset(['169']), confidence=0.09352517985611511, lift=1.1554382341688123), OrderedStatistic(items_base=frozenset(['169', '134']), items_add=frozenset(['142']), confidence=0.04735883424408015, lift=1.119067053734062), OrderedStatistic(items_base=frozenset(['142', '169']), items_add=frozenset(['134']), confidence=0.0625, lift=0.8478482687477574)]"
"frozenset(['146', '151', '138'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['146', '138']), items_add=frozenset(['151']), confidence=0.8125, lift=10.421845843935538), OrderedStatistic(items_base=frozenset(['151', '138']), items_add=frozenset(['146']), confidence=0.3939393939393939, lift=11.23633734554142), OrderedStatistic(items_base=frozenset(['146', '151']), items_add=frozenset(['138']), confidence=0.005889014722536806, lift=0.1961651558313918)]"
"frozenset(['151', '139', '154'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['151', '139']), items_add=frozenset(['154']), confidence=0.11764705882352941, lift=0.873166816785607), OrderedStatistic(items_base=frozenset(['139', '154']), items_add=frozenset(['151']), confidence=0.0804953560371517, lift=1.0325048514115704), OrderedStatistic(items_base=frozenset(['151', '154']), items_add=frozenset(['139']), confidence=0.029213483146067414, lift=1.4755931338332093)]"
"frozenset(['76', '142', '169'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['142', '169']), items_add=frozenset(['76']), confidence=0.0625, lift=0.701069017949859), OrderedStatistic(items_base=frozenset(['76', '142']), items_add=frozenset(['169']), confidence=0.044673539518900345, lift=0.5519103592765118), OrderedStatistic(items_base=frozenset(['76', '169']), items_add=frozenset(['142']), confidence=0.040372670807453416, lift=0.9539872864906832)]"
"frozenset(['151', '164', '155', '154'])",0.0001719247,"[OrderedStatistic(items_base=frozenset(['151', '155', '154']), items_add=frozenset(['164']), confidence=0.5909090909090908, lift=19.635814306546013), OrderedStatistic(items_base=frozenset(['151', '164', '154']), items_add=frozenset(['155']), confidence=0.06516290726817044, lift=1.994035067433862), OrderedStatistic(items_base=frozenset(['151', '164', '155']), items_add=frozenset(['154']), confidence=0.1793103448275862, lift=1.3308266655835803), OrderedStatistic(items_base=frozenset(['164', '155', '154']), items_add=frozenset(['151']), confidence=0.962962962962963, lift=12.351817296516193)]"
"frozenset(['1', '138'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['1']), items_add=frozenset(['138']), confidence=0.016129032258064516, lift=0.5372637487565725), OrderedStatistic(items_base=frozenset(['138']), items_add=frozenset(['1']), confidence=0.005506607929515419, lift=0.5372637487565725)]"
"frozenset(['100', '130'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['100']), items_add=frozenset(['130']), confidence=0.015873015873015876, lift=0.3040096653318538), OrderedStatistic(items_base=frozenset(['130']), items_add=frozenset(['100']), confidence=0.003166160081053698, lift=0.3040096653318538)]"
"frozenset(['100', '138'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['100']), items_add=frozenset(['138']), confidence=0.015873015873015876, lift=0.5287357527445634), OrderedStatistic(items_base=frozenset(['138']), items_add=frozenset(['100']), confidence=0.005506607929515419, lift=0.5287357527445634)]"
"frozenset(['100', '14'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['100']), items_add=frozenset(['14']), confidence=0.015873015873015876, lift=1.8550697971099828), OrderedStatistic(items_base=frozenset(['14']), items_add=frozenset(['100']), confidence=0.019319938176197836, lift=1.8550697971099828)]"
"frozenset(['100', '170'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['100']), items_add=frozenset(['170']), confidence=0.015873015873015876, lift=0.847620168594745), OrderedStatistic(items_base=frozenset(['170']), items_add=frozenset(['100']), confidence=0.00882768361581921, lift=0.847620168594745)]"
"frozenset(['18', '100'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['100']), items_add=frozenset(['18']), confidence=0.015873015873015876, lift=1.5668801027808863), OrderedStatistic(items_base=frozenset(['18']), items_add=frozenset(['100']), confidence=0.016318537859007835, lift=1.5668801027808863)]"
"frozenset(['108', '140'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['108']), items_add=frozenset(['140']), confidence=0.009035056017347309, lift=0.599544750525413), OrderedStatistic(items_base=frozenset(['140']), items_add=frozenset(['108']), confidence=0.010969723562966213, lift=0.5995447505254129)]"
"frozenset(['159', '108'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['108']), items_add=frozenset(['159']), confidence=0.009035056017347309, lift=0.7995099394074993), OrderedStatistic(items_base=frozenset(['159']), items_add=frozenset(['108']), confidence=0.014628437682855471, lift=0.7995099394074991)]"
"frozenset(['108', '161'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['108']), items_add=frozenset(['161']), confidence=0.009035056017347309, lift=0.5489604204288534), OrderedStatistic(items_base=frozenset(['161']), items_add=frozenset(['108']), confidence=0.010044194455604661, lift=0.5489604204288534)]"
"frozenset(['19', '108'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['108']), items_add=frozenset(['19']), confidence=0.009035056017347309, lift=1.543912414064877), OrderedStatistic(items_base=frozenset(['19']), items_add=frozenset(['108']), confidence=0.02824858757062147, lift=1.543912414064877)]"
"frozenset(['132', '12'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['12']), items_add=frozenset(['132']), confidence=0.005980861244019139, lift=0.6347225719801897), OrderedStatistic(items_base=frozenset(['132']), items_add=frozenset(['12']), confidence=0.017543859649122806, lift=0.6347225719801897)]"
"frozenset(['123', '135'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['123']), items_add=frozenset(['135']), confidence=0.005857544517338332, lift=0.2390260657886019), OrderedStatistic(items_base=frozenset(['135']), items_add=frozenset(['123']), confidence=0.006745817593092283, lift=0.2390260657886019)]"
"frozenset(['25', '123'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['123']), items_add=frozenset(['25']), confidence=0.005857544517338332, lift=0.4596941358653651), OrderedStatistic(items_base=frozenset(['25']), items_add=frozenset(['123']), confidence=0.012973533990659055, lift=0.4596941358653651)]"
"frozenset(['129', '26'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['129']), items_add=frozenset(['26']), confidence=0.009184423218221896, lift=0.4937615139951934), OrderedStatistic(items_base=frozenset(['26']), items_add=frozenset(['129']), confidence=0.008887308922858158, lift=0.49376151399519336)]"
"frozenset(['131', '134'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['131']), items_add=frozenset(['134']), confidence=0.051334702258726904, lift=0.6963846149878912), OrderedStatistic(items_base=frozenset(['134']), items_add=frozenset(['131']), confidence=0.0022425547183351274, lift=0.6963846149878912)]"
"frozenset(['19', '134'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['134']), items_add=frozenset(['19']), confidence=0.0022425547183351274, lift=0.3832082570611333), OrderedStatistic(items_base=frozenset(['19']), items_add=frozenset(['134']), confidence=0.02824858757062147, lift=0.3832082570611333)]"
"frozenset(['139', '22'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['139']), items_add=frozenset(['22']), confidence=0.008350033400133601, lift=0.44922347956912284), OrderedStatistic(items_base=frozenset(['22']), items_add=frozenset(['139']), confidence=0.008893632159373888, lift=0.4492234795691228)]"
"frozenset(['15', '140'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['140']), items_add=frozenset(['15']), confidence=0.010969723562966213, lift=0.5360065669479216), OrderedStatistic(items_base=frozenset(['15']), items_add=frozenset(['140']), confidence=0.008077544426494346, lift=0.5360065669479216)]"
"frozenset(['15', '50'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['15']), items_add=frozenset(['50']), confidence=0.008077544426494346, lift=1.4788849468212026), OrderedStatistic(items_base=frozenset(['50']), items_add=frozenset(['15']), confidence=0.030266343825665856, lift=1.4788849468212026)]"
"frozenset(['18', '160'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['160']), items_add=frozenset(['18']), confidence=0.01592356687898089, lift=1.5718701668024813), OrderedStatistic(items_base=frozenset(['18']), items_add=frozenset(['160']), confidence=0.016318537859007835, lift=1.5718701668024813)]"
"frozenset(['175', '169'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['169']), items_add=frozenset(['175']), confidence=0.002042316804182665, lift=0.5939567845764235), OrderedStatistic(items_base=frozenset(['175']), items_add=frozenset(['169']), confidence=0.04807692307692308, lift=0.5939567845764235)]"
"frozenset(['195', '169'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['169']), items_add=frozenset(['195']), confidence=0.002042316804182665, lift=1.1439167702953343), OrderedStatistic(items_base=frozenset(['195']), items_add=frozenset(['169']), confidence=0.09259259259259259, lift=1.1439167702953341)]"
"frozenset(['178', '170'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['170']), items_add=frozenset(['178']), confidence=0.00882768361581921, lift=0.9866975355038604), OrderedStatistic(items_base=frozenset(['178']), items_add=frozenset(['170']), confidence=0.018477457501847747, lift=0.9866975355038604)]"
"frozenset(['18', '170'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['170']), items_add=frozenset(['18']), confidence=0.00882768361581921, lift=0.8714110741101326), OrderedStatistic(items_base=frozenset(['18']), items_add=frozenset(['170']), confidence=0.016318537859007835, lift=0.8714110741101326)]"
"frozenset(['76', '171'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['171']), items_add=frozenset(['76']), confidence=0.033602150537634407, lift=0.3769188268547629), OrderedStatistic(items_base=frozenset(['76']), items_add=frozenset(['171']), confidence=0.0018543242842308262, lift=0.3769188268547629)]"
"frozenset(['176', '21'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['176']), items_add=frozenset(['21']), confidence=0.030048076923076924, lift=2.9017500798212006), OrderedStatistic(items_base=frozenset(['21']), items_add=frozenset(['176']), confidence=0.015964240102171137, lift=2.9017500798212006)]"
"frozenset(['76', '180'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['180']), items_add=frozenset(['76']), confidence=0.1358695652173913, lift=1.5240630824996935), OrderedStatistic(items_base=frozenset(['76']), items_add=frozenset(['180']), confidence=0.0018543242842308262, lift=1.5240630824996935)]"
"frozenset(['26', '21'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['21']), items_add=frozenset(['26']), confidence=0.015964240102171137, lift=0.8582495792432417), OrderedStatistic(items_base=frozenset(['26']), items_add=frozenset(['21']), confidence=0.008887308922858158, lift=0.8582495792432416)]"
"frozenset(['46', '51'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['46']), items_add=frozenset(['51']), confidence=0.049800796812749, lift=15.27652069207955), OrderedStatistic(items_base=frozenset(['51']), items_add=frozenset(['46']), confidence=0.05070993914807302, lift=15.27652069207955)]"
"frozenset(['12', '124', '154'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['12', '124']), items_add=frozenset(['154']), confidence=0.29411764705882354, lift=2.182917041964018), OrderedStatistic(items_base=frozenset(['12', '154']), items_add=frozenset(['124']), confidence=0.039808917197452234, lift=1.695848658831973), OrderedStatistic(items_base=frozenset(['124', '154']), items_add=frozenset(['12']), confidence=0.04940711462450593, lift=1.7875092195094273)]"
"frozenset(['128', '12', '130'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['128', '12']), items_add=frozenset(['130']), confidence=0.052521008403361345, lift=1.0059143338186338), OrderedStatistic(items_base=frozenset(['130', '12']), items_add=frozenset(['128']), confidence=0.125, lift=0.9154297820823245), OrderedStatistic(items_base=frozenset(['128', '130']), items_add=frozenset(['12']), confidence=0.03387533875338754, lift=1.2255822019942688)]"
"frozenset(['130', '76', '12'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['130', '12']), items_add=frozenset(['76']), confidence=0.125, lift=1.402138035899718), OrderedStatistic(items_base=frozenset(['76', '12']), items_add=frozenset(['130']), confidence=0.09057971014492754, lift=1.7348377641219916), OrderedStatistic(items_base=frozenset(['76', '130']), items_add=frozenset(['12']), confidence=0.06157635467980296, lift=2.2277824262851484)]"
"frozenset(['130', '124', '154'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['130', '124']), items_add=frozenset(['154']), confidence=0.18248175182481752, lift=1.354364588079865), OrderedStatistic(items_base=frozenset(['124', '154']), items_add=frozenset(['130']), confidence=0.04940711462450593, lift=0.9462751440665409), OrderedStatistic(items_base=frozenset(['130', '154']), items_add=frozenset(['124']), confidence=0.02765486725663717, lift=1.178089555029291)]"
"frozenset(['146', '151', '124'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['146', '124']), items_add=frozenset(['151']), confidence=0.8333333333333334, lift=10.689072660446707), OrderedStatistic(items_base=frozenset(['151', '124']), items_add=frozenset(['146']), confidence=0.28089887640449435, lift=8.012081512594357), OrderedStatistic(items_base=frozenset(['146', '151']), items_add=frozenset(['124']), confidence=0.0056625141562853904, lift=0.2412215079833474)]"
"frozenset(['128', '146', '76'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['128', '146']), items_add=frozenset(['76']), confidence=0.14367816091954022, lift=1.611652914827262), OrderedStatistic(items_base=frozenset(['128', '76']), items_add=frozenset(['146']), confidence=0.01694915254237288, lift=0.48344085059043923), OrderedStatistic(items_base=frozenset(['146', '76']), items_add=frozenset(['128']), confidence=0.05980861244019139, lift=0.43800468042216484)]"
"frozenset(['128', '151', '148'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['128', '148']), items_add=frozenset(['151']), confidence=0.12886597938144329, lift=1.6529493804814492), OrderedStatistic(items_base=frozenset(['128', '151']), items_add=frozenset(['148']), confidence=0.05341880341880342, lift=2.1059625188274826), OrderedStatistic(items_base=frozenset(['151', '148']), items_add=frozenset(['128']), confidence=0.034013605442176874, lift=0.24909653934212914)]"
"frozenset(['130', '154', '156'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['130', '154']), items_add=frozenset(['156']), confidence=0.02765486725663717, lift=0.828490079309426), OrderedStatistic(items_base=frozenset(['130', '156']), items_add=frozenset(['154']), confidence=0.16556291390728478, lift=1.2287943613704735), OrderedStatistic(items_base=frozenset(['154', '156']), items_add=frozenset(['130']), confidence=0.05091649694501019, lift=0.9751837533557428)]"
"frozenset(['151', '169', '134'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['151', '134']), items_add=frozenset(['169']), confidence=0.09505703422053231, lift=1.1743632242575675), OrderedStatistic(items_base=frozenset(['169', '134']), items_add=frozenset(['151']), confidence=0.04553734061930784, lift=0.5841023311719512), OrderedStatistic(items_base=frozenset(['151', '169']), items_add=frozenset(['134']), confidence=0.056433408577878104, lift=0.7655514841966208)]"
"frozenset(['151', '76', '141'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['151', '141']), items_add=frozenset(['76']), confidence=0.15060240963855423, lift=1.6893229348189376), OrderedStatistic(items_base=frozenset(['76', '141']), items_add=frozenset(['151']), confidence=0.07267441860465115, lift=0.9321865692250033), OrderedStatistic(items_base=frozenset(['151', '76']), items_add=frozenset(['141']), confidence=0.02676659528907923, lift=1.2653596245614762)]"
"frozenset(['151', '142', '154'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['151', '142']), items_add=frozenset(['154']), confidence=0.12953367875647667, lift=0.9613883345437382), OrderedStatistic(items_base=frozenset(['142', '154']), items_add=frozenset(['151']), confidence=0.03649635036496351, lift=0.4681345690706587), OrderedStatistic(items_base=frozenset(['151', '154']), items_add=frozenset(['142']), confidence=0.028089887640449437, lift=0.6637508778089888)]"
"frozenset(['151', '169', '148'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['151', '148']), items_add=frozenset(['169']), confidence=0.034013605442176874, lift=0.42021432378195955), OrderedStatistic(items_base=frozenset(['169', '148']), items_add=frozenset(['151']), confidence=0.15822784810126583, lift=2.0295707583126656), OrderedStatistic(items_base=frozenset(['151', '169']), items_add=frozenset(['148']), confidence=0.056433408577878104, lift=2.224809162102171)]"
"frozenset(['154', '148', '156'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['154', '148']), items_add=frozenset(['156']), confidence=0.07418397626112759, lift=2.222418491678697), OrderedStatistic(items_base=frozenset(['148', '156']), items_add=frozenset(['154']), confidence=0.15060240963855423, lift=1.1177587263068767), OrderedStatistic(items_base=frozenset(['154', '156']), items_add=frozenset(['148']), confidence=0.05091649694501019, lift=2.007312543403792)]"
"frozenset(['76', '154', '156'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['154', '156']), items_add=frozenset(['76']), confidence=0.05091649694501019, lift=0.5711356561709646), OrderedStatistic(items_base=frozenset(['76', '154']), items_add=frozenset(['156']), confidence=0.027563395810363836, lift=0.82574975931171), OrderedStatistic(items_base=frozenset(['76', '156']), items_add=frozenset(['154']), confidence=0.15625, lift=1.1596746785433842)]"
"frozenset(['76', '169', '156'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['169', '156']), items_add=frozenset(['76']), confidence=0.09689922480620154, lift=1.0869287099997813), OrderedStatistic(items_base=frozenset(['76', '156']), items_add=frozenset(['169']), confidence=0.15625, lift=1.9303595498733765), OrderedStatistic(items_base=frozenset(['76', '169']), items_add=frozenset(['156']), confidence=0.03881987577639752, lift=1.1629736517014302)]"
"frozenset(['146', '151', '154', '148'])",0.0001653122,"[OrderedStatistic(items_base=frozenset(['146', '151', '148']), items_add=frozenset(['154']), confidence=0.11363636363636365, lift=0.8433997662133705), OrderedStatistic(items_base=frozenset(['146', '154', '148']), items_add=frozenset(['151']), confidence=0.8928571428571429, lift=11.452577850478614), OrderedStatistic(items_base=frozenset(['146', '151', '154']), items_add=frozenset(['148']), confidence=0.08741258741258741, lift=3.446120485354062), OrderedStatistic(items_base=frozenset(['151', '154', '148']), items_add=frozenset(['146']), confidence=0.3787878787878788, lift=10.804170524559058)]"
