ComboCode,ComboName,Favoured,NewPrice,Support
"[100, 193]","['DUKE WAFFY BISCUIT', 'COKE CAN']",LLRR,47.7,0.000112412301873
"[176, 173]","['OREO', 'FUNGAMA']",LLRR,67.5,0.000112412301873
"[176, 50]","['OREO', 'BIS GD PISTA @20']",LLRR,45.0,0.000112412301873
"[166, 12]","['CHILLI PANEER', 'Pasta']",LHRF,103.5,0.000112412301873
"[107, 179]","['BINOG CHIP @10', 'MIX JUICE']",HLFR,29.7,0.000112412301873
"[26, 51]","['CAKE SANDWICH', 'BIS JAM TREAT @15']",LLFR,18.0,0.000112412301873
"[108, 163]","['BINOG CHIP @20', 'TROPICANA']",HLFR,36.0,0.000112412301873
"[25, 193]","['CHCO PIE', 'COKE CAN']",LLRR,25.2,0.000112412301873
"[22, 193]","['SNICKERS SNACK ', 'COKE CAN']",LLFR,29.7,0.000112412301873
"[188, 192]","['SAMOSA CHAT', 'DAHI BHALLA']",LLFR,34.2,0.000112412301873
"[182, 22]","['RED BULL', 'SNICKERS SNACK ']",LLRF,99.0,0.000112412301873
"[187, 179]","['CHIPS', 'MIX JUICE']",LLRR,34.2,0.000112412301873
"[167, 163]","['LITTLE HEARTS', 'TROPICANA']",LLRR,27.0,0.000112412301873
"[123, 140]","['Pastry', 'Egg Rice']",LLFR,30.6,0.000112412301873
"[100, 168]","['DUKE WAFFY BISCUIT', 'BRT CAKES']",LLRR,55.8,0.000112412301873
"[167, 160]","['LITTLE HEARTS', 'BHELPURI']",LLRR,31.5,0.000112412301873
"[151, 177, 141]","['Butter Naan', 'CHILLY CHICKEN ', 'Chicken Rice']",LHLFRF,137.2,0.000112412301873
"[74, 157]","['COKE CAN 300 ML', 'SLICE 600ML']",LLFR,51.3,0.000112412301873
"[18, 161]","['DAIRY MILK SILKY', 'SINGLE SCOOP']",LLRF,60.3,0.000112412301873
"[168, 124]","['BRT CAKES', 'Chese Burger']",LHRF,46.8,0.000112412301873
"[25, 157]","['CHCO PIE', 'SLICE 600ML']",LLRR,37.8,0.000112412301873
"[26, 157]","['CAKE SANDWICH', 'SLICE 600ML']",LLFR,33.3,0.000112412301873
"[159, 21]","['MYCAN', 'BOURNVILLE']",LLRR,45.0,0.000112412301873
"[76, 100, 154]","['COKE MIX 600 ML', 'DUKE WAFFY BISCUIT', 'Ice Cream Shake']",HLHFRF,84.0,0.000105799813528
"[124, 171]","['Chese Burger', 'PULPY LEMON']",HLFR,40.5,0.000105799813528
"[132, 74]","['Onion Uttapam', 'COKE CAN 300 ML']",LLRF,41.4,0.000105799813528
"[108, 167]","['BINOG CHIP @20', 'LITTLE HEARTS']",HLFR,27.0,0.000105799813528
"[26, 140]","['CAKE SANDWICH', 'Egg Rice']",LLFR,27.9,0.000105799813528
"[46, 2]","['BOURBONE@18', 'Veg Petty']",LLRF,23.4,0.000105799813528
"[108, 4]","['BINOG CHIP @20', 'Veg Burger']",HLFR,36.9,0.000105799813528
"[154, 140, 169]","['Ice Cream Shake', 'Egg Rice', 'PULPY ORANGE']",HLHFRF,68.1333333333,0.000105799813528
"[173, 141]","['FUNGAMA', 'Chicken Rice']",LLRF,76.5,0.000105799813528
"[46, 155]","['BOURBONE@18', 'PEPSI 600ML']",LLRF,40.5,0.000105799813528
"[25, 124]","['CHCO PIE', 'Chese Burger']",LHRF,31.5,0.000105799813528
"[139, 193]","['Veg Rice', 'COKE CAN']",LLFR,35.1,0.000105799813528
"[128, 132, 130]","['Chese Toast', 'Onion Uttapam', 'Masala Dosa']",HLHFRF,62.5333333333,0.000105799813528
"[20, 124]","['5*', 'Chese Burger']",LHRF,45.0,0.000105799813528
"[157, 140]","['SLICE 600ML', 'Egg Rice']",LLRR,52.2,0.000105799813528
"[20, 156]","['5*', 'DEW MIX']",LHRF,49.5,0.000105799813528
"[108, 48]","['BINOG CHIP @20', 'BIS GD CASHEW @10']",HLFR,27.0,0.000105799813528
"[167, 123]","['LITTLE HEARTS', 'Pastry']",LLRF,16.2,0.000105799813528
"[124, 14]","['Chese Burger', '5STAR']",HLFR,31.5,0.000105799813528
"[166, 148]","['CHILLI PANEER', 'Tandury Chicken 1/2']",LHRF,157.5,0.000105799813528
"[168, 22]","['BRT CAKES', 'SNICKERS SNACK ']",LLRF,37.8,0.000105799813528
"[173, 135]","['FUNGAMA', 'Fried Maggi']",LLRF,59.4,0.000105799813528
"[15, 163]","['DAIRY MILK@35', 'TROPICANA']",LLFR,49.5,0.000105799813528
"[146, 132, 151]","['Butter Chicken', 'Onion Uttapam', 'Butter Naan']",HLLFRF,110.133333333,0.000105799813528
"[151, 166, 155]","['Butter Naan', 'CHILLI PANEER', 'PEPSI 600ML']",LLLFRF,115.733333333,0.000105799813528
"[1, 188]","['Samosa', 'SAMOSA CHAT']",LLRF,22.5,0.000105799813528
"[130, 105]","['Masala Dosa', 'DARK FANTASY@25']",HLFR,41.4,0.000105799813528
"[135, 178]","['Fried Maggi', 'CHI.PASTA']",LLFR,54.9,0.000105799813528
"[18, 105]","['DAIRY MILK SILKY', 'DARK FANTASY@25']",LLRR,72.0,0.000105799813528
"[159, 163]","['MYCAN', 'TROPICANA']",LLRR,36.0,0.000105799813528
"[20, 141]","['5*', 'Chicken Rice']",LLRF,58.5,0.000105799813528
"[22, 163]","['SNICKERS SNACK ', 'TROPICANA']",LLFR,31.5,0.000105799813528
"[76, 184]","['COKE MIX 600 ML', 'DAIRY MILK']",HLFR,52.2,0.000105799813528
"[22, 179]","['SNICKERS SNACK ', 'MIX JUICE']",LLFR,34.2,0.000105799813528
"[138, 163]","['Paneer Franky', 'TROPICANA']",HLFR,37.8,0.000105799813528
"[74, 173]","['COKE CAN 300 ML', 'FUNGAMA']",LLFR,63.0,0.000105799813528
"[100, 140]","['DUKE WAFFY BISCUIT', 'Egg Rice']",LLRR,54.9,0.000105799813528
"[2, 173]","['Veg Petty', 'FUNGAMA']",LLFR,47.7,0.000105799813528
"[173, 187]","['FUNGAMA', 'CHIPS']",LLRR,54.0,0.000105799813528
"[2, 171]","['Veg Petty', 'PULPY LEMON']",LLFR,25.2,0.000105799813528
"[151, 20]","['Butter Naan', '5*']",LLFR,33.3,0.000105799813528
"[176, 160]","['OREO', 'BHELPURI']",LLRR,49.5,0.000105799813528
"[187, 135]","['CHIPS', 'Fried Maggi']",LLRF,32.4,0.000105799813528
