0,1,2
"frozenset(['F3', 108, '22H'])",0.0005880794,"[OrderedStatistic(items_base=frozenset([108, '22H']), items_add=frozenset(['F3']), confidence=0.3256880733944954, lift=1.18803451853053), OrderedStatistic(items_base=frozenset(['F3', 108]), items_add=frozenset(['22H']), confidence=0.18489583333333331, lift=1.0325089616096206), OrderedStatistic(items_base=frozenset(['F3', '22H']), items_add=frozenset([108]), confidence=0.01142673211555484, lift=0.9875248545276787)]"
"frozenset([161, 'F2', '22H'])",0.0005880794,"[OrderedStatistic(items_base=frozenset([161, '22H']), items_add=frozenset(['F2']), confidence=0.23240589198036005, lift=0.7966731445364233), OrderedStatistic(items_base=frozenset([161, 'F2']), items_add=frozenset(['22H']), confidence=0.22829581993569129, lift=1.274866370604805), OrderedStatistic(items_base=frozenset(['F2', '22H']), items_add=frozenset([161]), confidence=0.011025700753164065, lift=1.056053076819519)]"
"frozenset(['F4', 157])",0.000583938,"[OrderedStatistic(items_base=frozenset([157]), items_add=frozenset(['F4']), confidence=0.10837817063797078, lift=0.6100526049590176), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([157]), confidence=0.003286943142877124, lift=0.6100526049590176)]"
"frozenset(['F6', '22H'])",0.000583938,"[OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset(['F6']), confidence=0.003260869565217391, lift=1.2132243585449185), OrderedStatistic(items_base=frozenset(['F6']), items_add=frozenset(['22H']), confidence=0.21725731895223419, lift=1.2132243585449185)]"
"frozenset(['F1', '23H', 135])",0.000583938,"[OrderedStatistic(items_base=frozenset(['23H', 135]), items_add=frozenset(['F1']), confidence=0.1317757009345794, lift=1.2294381148513305), OrderedStatistic(items_base=frozenset(['F1', 135]), items_add=frozenset(['23H']), confidence=0.3098901098901099, lift=1.4306777082043804), OrderedStatistic(items_base=frozenset(['F1', '23H']), items_add=frozenset([135]), confidence=0.022657882050457975, lift=1.4593392455139462)]"
"frozenset(['F0', 155, '22H'])",0.000583938,"[OrderedStatistic(items_base=frozenset([155, '22H']), items_add=frozenset(['F0']), confidence=0.13518696069031638, lift=1.5470513874941496), OrderedStatistic(items_base=frozenset(['F0', 155]), items_add=frozenset(['22H']), confidence=0.24607329842931938, lift=1.3741406783519237), OrderedStatistic(items_base=frozenset(['F0', '22H']), items_add=frozenset([155]), confidence=0.037579957356076756, lift=1.8199371887339988)]"
frozenset([98]),0.0005797966,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([98]), confidence=0.0005797965742305271, lift=1.0)]"
"frozenset([155, '17H'])",0.0005797966,"[OrderedStatistic(items_base=frozenset([155]), items_add=frozenset(['17H']), confidence=0.02807862013638187, lift=0.3224874397170525), OrderedStatistic(items_base=frozenset(['17H']), items_add=frozenset([155]), confidence=0.006659056316590563, lift=0.32248743971705246)]"
"frozenset([155, 'F5'])",0.0005797966,"[OrderedStatistic(items_base=frozenset([155]), items_add=frozenset(['F5']), confidence=0.02807862013638187, lift=1.024475057813737), OrderedStatistic(items_base=frozenset(['F5']), items_add=frozenset([155]), confidence=0.021154427319431852, lift=1.0244750578137372)]"
"frozenset([171, '22H'])",0.0005797966,"[OrderedStatistic(items_base=frozenset([171]), items_add=frozenset(['22H']), confidence=0.18666666666666665, lift=1.0423977798334874), OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset([171]), confidence=0.0032377428307123037, lift=1.0423977798334876)]"
"frozenset(['F0', 132])",0.0005756552,"[OrderedStatistic(items_base=frozenset([132]), items_add=frozenset(['F0']), confidence=0.09699930216329378, lift=1.1100397866141027), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([132]), confidence=0.006587677725118484, lift=1.110039786614103)]"
"frozenset(['F2', 166])",0.0005756552,"[OrderedStatistic(items_base=frozenset([166]), items_add=frozenset(['F2']), confidence=0.2316666666666667, lift=0.7941391254968768), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([166]), confidence=0.0019733106189664964, lift=0.7941391254968768)]"
"frozenset([1, 'F2', '23H'])",0.0005756552,"[OrderedStatistic(items_base=frozenset([1, '23H']), items_add=frozenset(['F2']), confidence=0.3247663551401869, lift=1.113279147892818), OrderedStatistic(items_base=frozenset([1, 'F2']), items_add=frozenset(['23H']), confidence=0.30086580086580084, lift=1.3890149466609256), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([1]), confidence=0.0091123639701062, lift=1.3952491145705286)]"
"frozenset([161, 'F3', '21H'])",0.0005756552,"[OrderedStatistic(items_base=frozenset([161, '21H']), items_add=frozenset(['F3']), confidence=0.24428822495606328, lift=0.8911067595859334), OrderedStatistic(items_base=frozenset([161, 'F3']), items_add=frozenset(['21H']), confidence=0.19146005509641872, lift=1.4783892662147566), OrderedStatistic(items_base=frozenset(['F3', '21H']), items_add=frozenset([161]), confidence=0.0158296321603462, lift=1.5161786195818465)]"
"frozenset(['F2', 46])",0.0005715138,"[OrderedStatistic(items_base=frozenset([46]), items_add=frozenset(['F2']), confidence=0.2732673267326733, lift=0.9367436368849833), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([46]), confidence=0.001959114139693356, lift=0.9367436368849832)]"
"frozenset(['F3', 182])",0.0005715138,"[OrderedStatistic(items_base=frozenset([182]), items_add=frozenset(['F3']), confidence=0.23350253807106602, lift=0.8517630765585299), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset([182]), confidence=0.002084749603444369, lift=0.8517630765585299)]"
"frozenset(['F1', 2, '18H'])",0.0005715138,"[OrderedStatistic(items_base=frozenset([2, '18H']), items_add=frozenset(['F1']), confidence=0.13636363636363635, lift=1.2722425366449939), OrderedStatistic(items_base=frozenset(['F1', 2]), items_add=frozenset(['18H']), confidence=0.1393939393939394, lift=5.429685139831938), OrderedStatistic(items_base=frozenset(['F1', '18H']), items_add=frozenset([2]), confidence=0.1820580474934037, lift=4.648457690593976)]"
"frozenset(['00H', 'F4', 15])",0.0005715138,"[OrderedStatistic(items_base=frozenset(['00H', 15]), items_add=frozenset(['F4']), confidence=0.25794392523364484, lift=1.4519470350517942), OrderedStatistic(items_base=frozenset(['F4', 15]), items_add=frozenset(['00H']), confidence=0.21068702290076338, lift=1.2500511413055), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([15]), confidence=0.016642547033285094, lift=1.280208976376283)]"
"frozenset(['00H', 93, 'F3'])",0.0005715138,"[OrderedStatistic(items_base=frozenset(['00H', 93]), items_add=frozenset(['F3']), confidence=0.28991596638655465, lift=1.0575461727859057), OrderedStatistic(items_base=frozenset(['F3', 93]), items_add=frozenset(['00H']), confidence=0.18930041152263377, lift=1.1231598046023354), OrderedStatistic(items_base=frozenset(['00H', 'F3']), items_add=frozenset([93]), confidence=0.012018812053649191, lift=1.0951360127254146)]"
"frozenset(['F2', '00H', 140])",0.0005715138,"[OrderedStatistic(items_base=frozenset(['00H', 140]), items_add=frozenset(['F2']), confidence=0.2727272727272727, lift=0.934892364875329), OrderedStatistic(items_base=frozenset(['F2', 140]), items_add=frozenset(['00H']), confidence=0.24295774647887328, lift=1.4415202421744764), OrderedStatistic(items_base=frozenset(['F2', '00H']), items_add=frozenset([140]), confidence=0.012819321876451463, lift=1.3458281467719462)]"
"frozenset(['F4', '23H', 141])",0.0005715138,"[OrderedStatistic(items_base=frozenset(['23H', 141]), items_add=frozenset(['F4']), confidence=0.16292798110979928, lift=0.9171094023054426), OrderedStatistic(items_base=frozenset(['F4', 141]), items_add=frozenset(['23H']), confidence=0.2536764705882353, lift=1.1711547415800092), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([141]), confidence=0.0143959941581473, lift=1.0781992349264513)]"
"frozenset(['01H', 154, 'F2'])",0.0005715138,"[OrderedStatistic(items_base=frozenset(['01H', 154]), items_add=frozenset(['F2']), confidence=0.24686940966010737, lift=0.846253196112552), OrderedStatistic(items_base=frozenset([154, 'F2']), items_add=frozenset(['01H']), confidence=0.023401729693064272, lift=0.43919440841023405), OrderedStatistic(items_base=frozenset(['01H', 'F2']), items_add=frozenset([154]), confidence=0.040624080070650576, lift=0.4694545522938297)]"
"frozenset(['01H', 154, 'F3'])",0.0005715138,"[OrderedStatistic(items_base=frozenset(['01H', 154]), items_add=frozenset(['F3']), confidence=0.24686940966010737, lift=0.9005223224438125), OrderedStatistic(items_base=frozenset([154, 'F3']), items_add=frozenset(['01H']), confidence=0.02308078273958856, lift=0.4331710029093745), OrderedStatistic(items_base=frozenset(['01H', 'F3']), items_add=frozenset([154]), confidence=0.04238329238329239, lift=0.48978412596503057)]"
"frozenset([161, 'F2', '23H'])",0.0005715138,"[OrderedStatistic(items_base=frozenset([161, '23H']), items_add=frozenset(['F2']), confidence=0.27218934911242604, lift=0.9330483957138392), OrderedStatistic(items_base=frozenset([161, 'F2']), items_add=frozenset(['23H']), confidence=0.22186495176848875, lift=1.0242896775233523), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([161]), confidence=0.009046807394781696, lift=0.8665126143488961)]"
"frozenset([182, '22H'])",0.0005673724,"[OrderedStatistic(items_base=frozenset([182]), items_add=frozenset(['22H']), confidence=0.23181049069373946, lift=1.2944932545067787), OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset([182]), confidence=0.00316836262719704, lift=1.2944932545067787)]"
"frozenset(['F4', '23H', 15])",0.0005673724,"[OrderedStatistic(items_base=frozenset(['23H', 15]), items_add=frozenset(['F4']), confidence=0.22986577181208057, lift=1.293897212505122), OrderedStatistic(items_base=frozenset(['F4', 15]), items_add=frozenset(['23H']), confidence=0.2091603053435115, lift=0.965635806842294), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([15]), confidence=0.014291675359899857, lift=1.099370850303555)]"
"frozenset(['00H', 108, 'F3'])",0.0005673724,"[OrderedStatistic(items_base=frozenset(['00H', 108]), items_add=frozenset(['F3']), confidence=0.269155206286837, lift=0.9818157373040985), OrderedStatistic(items_base=frozenset(['F3', 108]), items_add=frozenset(['00H']), confidence=0.17838541666666669, lift=1.058398807037374), OrderedStatistic(items_base=frozenset(['00H', 'F3']), items_add=frozenset([108]), confidence=0.011931719212680719, lift=1.031167017885017)]"
"frozenset(['F1', 142, '22H'])",0.0005673724,"[OrderedStatistic(items_base=frozenset([142, '22H']), items_add=frozenset(['F1']), confidence=0.10201042442293375, lift=0.9517346749684816), OrderedStatistic(items_base=frozenset(['F1', 142]), items_add=frozenset(['22H']), confidence=0.2075757575757576, lift=1.1591598688083427), OrderedStatistic(items_base=frozenset(['F1', '22H']), items_add=frozenset([142]), confidence=0.031108083560399638, lift=1.1513614789743007)]"
"frozenset(['18H', 188, 'F2'])",0.0005673724,"[OrderedStatistic(items_base=frozenset(['18H', 188]), items_add=frozenset(['F2']), confidence=0.32541567695962, lift=1.1155049832677126), OrderedStatistic(items_base=frozenset(['F2', 188]), items_add=frozenset(['18H']), confidence=0.14574468085106385, lift=5.677059786581913), OrderedStatistic(items_base=frozenset(['18H', 'F2']), items_add=frozenset([188]), confidence=0.05732217573221758, lift=5.071909798828943)]"
"frozenset([14, '17H'])",0.000563231,"[OrderedStatistic(items_base=frozenset([14]), items_add=frozenset(['17H']), confidence=0.10373760488176964, lift=1.1914429711363976), OrderedStatistic(items_base=frozenset(['17H']), items_add=frozenset([14]), confidence=0.006468797564687976, lift=1.1914429711363976)]"
"frozenset(['F3', 166])",0.000563231,"[OrderedStatistic(items_base=frozenset([166]), items_add=frozenset(['F3']), confidence=0.2266666666666667, lift=0.8268274038824686), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset([166]), confidence=0.00205453584107561, lift=0.8268274038824686)]"
"frozenset(['F3', 12, '21H'])",0.000563231,"[OrderedStatistic(items_base=frozenset([12, '21H']), items_add=frozenset(['F3']), confidence=0.2714570858283433, lift=0.9902124597394832), OrderedStatistic(items_base=frozenset(['F3', 12]), items_add=frozenset(['21H']), confidence=0.12806026365348402, lift=0.9888376931605919), OrderedStatistic(items_base=frozenset(['F3', '21H']), items_add=frozenset([12]), confidence=0.015487985423072543, lift=0.8849481571691407)]"
"frozenset([25, 'F2', '00H'])",0.000563231,"[OrderedStatistic(items_base=frozenset([25, '00H']), items_add=frozenset(['F2']), confidence=0.27309236947791166, lift=0.9361438941455772), OrderedStatistic(items_base=frozenset([25, 'F2']), items_add=frozenset(['00H']), confidence=0.22442244224422445, lift=1.3315463202216236), OrderedStatistic(items_base=frozenset(['F2', '00H']), items_add=frozenset([25]), confidence=0.012633534602879703, lift=1.543797469306551)]"
"frozenset([129, 'F3', '23H'])",0.000563231,"[OrderedStatistic(items_base=frozenset([129, '23H']), items_add=frozenset(['F3']), confidence=0.23570190641247837, lift=0.8597858619228442), OrderedStatistic(items_base=frozenset([129, 'F3']), items_add=frozenset(['23H']), confidence=0.2251655629139073, lift=1.0395276946090726), OrderedStatistic(items_base=frozenset(['F3', '23H']), items_add=frozenset([129]), confidence=0.009002449195737075, lift=0.788168017621268)]"
"frozenset([138, '00H', 'F4'])",0.000563231,"[OrderedStatistic(items_base=frozenset([138, '00H']), items_add=frozenset(['F4']), confidence=0.1810918774966711, lift=1.0193526145850802), OrderedStatistic(items_base=frozenset([138, 'F4']), items_add=frozenset(['00H']), confidence=0.1646489104116223, lift=0.9768971792424987), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([138]), confidence=0.01640135069946937, lift=0.857586778972861)]"
"frozenset(['F0', 22])",0.0005590896,"[OrderedStatistic(items_base=frozenset([22]), items_add=frozenset(['F0']), confidence=0.047551954913702, lift=0.5441746559849355), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([22]), confidence=0.006398104265402843, lift=0.5441746559849355)]"
"frozenset(['F1', 173])",0.0005590896,"[OrderedStatistic(items_base=frozenset([173]), items_add=frozenset(['F1']), confidence=0.12362637362637362, lift=1.153406695310022), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([173]), confidence=0.005216181754955372, lift=1.153406695310022)]"
"frozenset([160, '00H', 'F4'])",0.0005590896,"[OrderedStatistic(items_base=frozenset([160, '00H']), items_add=frozenset(['F4']), confidence=0.3739612188365651, lift=2.1049996910075843), OrderedStatistic(items_base=frozenset([160, 'F4']), items_add=frozenset(['00H']), confidence=0.2800829875518672, lift=1.6617922329956525), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([160]), confidence=0.016280752532561504, lift=2.489686909133902)]"
"frozenset(['00H', 124])",0.0005549481,"[OrderedStatistic(items_base=frozenset([124]), items_add=frozenset(['00H']), confidence=0.03706777316735822, lift=0.21993102145325175), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([124]), confidence=0.003292625992087869, lift=0.21993102145325177)]"
"frozenset([136, 'F2'])",0.0005549481,"[OrderedStatistic(items_base=frozenset([136]), items_add=frozenset(['F2']), confidence=0.33168316831683164, lift=1.13698955926257), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([136]), confidence=0.0019023282226007948, lift=1.13698955926257)]"
"frozenset(['F2', 175])",0.0005549481,"[OrderedStatistic(items_base=frozenset([175]), items_add=frozenset(['F2']), confidence=0.2567049808429119, lift=0.8799689309235218), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([175]), confidence=0.0019023282226007948, lift=0.8799689309235218)]"
"frozenset([74, '00H', 'F4'])",0.0005549481,"[OrderedStatistic(items_base=frozenset([74, '00H']), items_add=frozenset(['F4']), confidence=0.2869379014989293, lift=1.6151519557903222), OrderedStatistic(items_base=frozenset([74, 'F4']), items_add=frozenset(['00H']), confidence=0.1925287356321839, lift=1.1423141415998637), OrderedStatistic(items_base=frozenset(['00H', 'F4']), items_add=frozenset([74]), confidence=0.016160154365653642, lift=1.3842126689422458)]"
"frozenset(['F4', 129, '23H'])",0.0005549481,"[OrderedStatistic(items_base=frozenset([129, '23H']), items_add=frozenset(['F4']), confidence=0.2322357019064125, lift=1.3072373714975403), OrderedStatistic(items_base=frozenset([129, 'F4']), items_add=frozenset(['23H']), confidence=0.23024054982817868, lift=1.0629575183302997), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([129]), confidence=0.013978718965157521, lift=1.2238424206681637)]"
"frozenset(['22H', 'F3', 135])",0.0005549481,"[OrderedStatistic(items_base=frozenset(['22H', 135]), items_add=frozenset(['F3']), confidence=0.19999999999999998, lift=0.7295535916610015), OrderedStatistic(items_base=frozenset(['F3', 135]), items_add=frozenset(['22H']), confidence=0.17048346055979643, lift=0.9520263256385451), OrderedStatistic(items_base=frozenset(['F3', '22H']), items_add=frozenset([135]), confidence=0.010782972559748933, lift=0.6945051176759712)]"
frozenset([185]),0.0005508067,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([185]), confidence=0.0005508067455190007, lift=1.0)]"
"frozenset(['H1', 148])",0.0005508067,"[OrderedStatistic(items_base=frozenset([148]), items_add=frozenset(['H1']), confidence=0.03419902288506042, lift=2.1544046078576127), OrderedStatistic(items_base=frozenset(['H1']), items_add=frozenset([148]), confidence=0.03469866944951734, lift=2.1544046078576127)]"
"frozenset([187, '21H'])",0.0005508067,"[OrderedStatistic(items_base=frozenset([187]), items_add=frozenset(['21H']), confidence=0.09873793615441721, lift=0.7624206778034025), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([187]), confidence=0.004253141888650827, lift=0.7624206778034025)]"
"frozenset(['F4', '23H', 164])",0.0005508067,"[OrderedStatistic(items_base=frozenset(['23H', 164]), items_add=frozenset(['F4']), confidence=0.18679775280898875, lift=1.0514705593461), OrderedStatistic(items_base=frozenset(['F4', 164]), items_add=frozenset(['23H']), confidence=0.1557377049180328, lift=0.7189983017920514), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([164]), confidence=0.013874400166910078, lift=0.7289312797873749)]"
"frozenset(['01H', 14])",0.0005466653,"[OrderedStatistic(items_base=frozenset([14]), items_add=frozenset(['01H']), confidence=0.10068649885583524, lift=1.889644392952386), OrderedStatistic(items_base=frozenset(['01H']), items_add=frozenset([14]), confidence=0.010259598942950412, lift=1.889644392952386)]"
"frozenset([19, '23H'])",0.0005466653,"[OrderedStatistic(items_base=frozenset([19]), items_add=frozenset(['23H']), confidence=0.14814814814814814, lift=0.6839593981959474), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([19]), confidence=0.002523804061030171, lift=0.6839593981959475)]"
"frozenset([21, '17H'])",0.0005466653,"[OrderedStatistic(items_base=frozenset([21]), items_add=frozenset(['17H']), confidence=0.08370323398858592, lift=0.9613450195880856), OrderedStatistic(items_base=frozenset(['17H']), items_add=frozenset([21]), confidence=0.006278538812785388, lift=0.9613450195880855)]"
"frozenset(['F0', 25])",0.0005466653,"[OrderedStatistic(items_base=frozenset([25]), items_add=frozenset(['F0']), confidence=0.06680161943319839, lift=0.7644638025980007), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([25]), confidence=0.006255924170616114, lift=0.7644638025980007)]"
"frozenset(['F2', 51])",0.0005466653,"[OrderedStatistic(items_base=frozenset([51]), items_add=frozenset(['F2']), confidence=0.2655935613682092, lift=0.9104384398383485), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([51]), confidence=0.0018739352640545143, lift=0.9104384398383486)]"
"frozenset(['F1', 178])",0.0005466653,"[OrderedStatistic(items_base=frozenset([178]), items_add=frozenset(['F1']), confidence=0.09684519442406457, lift=0.9035442226502967), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([178]), confidence=0.005100266604845253, lift=0.9035442226502965)]"
"frozenset(['20H', 'F3', 15])",0.0005466653,"[OrderedStatistic(items_base=frozenset(['20H', 15]), items_add=frozenset(['F3']), confidence=0.3656509695290859, lift=1.3338098905713602), OrderedStatistic(items_base=frozenset(['F3', 15]), items_add=frozenset(['20H']), confidence=0.11262798634812288, lift=0.8096098388128709), OrderedStatistic(items_base=frozenset(['20H', 'F3']), items_add=frozenset([15]), confidence=0.01502219187435985, lift=1.155565001194784)]"
"frozenset(['F1', 130, '21H'])",0.0005466653,"[OrderedStatistic(items_base=frozenset([130, '21H']), items_add=frozenset(['F1']), confidence=0.09902475618904727, lift=0.9238790513671075), OrderedStatistic(items_base=frozenset(['F1', 130]), items_add=frozenset(['21H']), confidence=0.10793131643499591, lift=0.8334088258021763), OrderedStatistic(items_base=frozenset(['F1', '21H']), items_add=frozenset([130]), confidence=0.04659371690787151, lift=1.4077459033336193)]"
"frozenset(['F1', 159])",0.0005425239,"[OrderedStatistic(items_base=frozenset([159]), items_add=frozenset(['F1']), confidence=0.07576633892423366, lift=0.7068831676519901), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([159]), confidence=0.0050616282214752135, lift=0.7068831676519902)]"
"frozenset(['F0', 134, '22H'])",0.0005425239,"[OrderedStatistic(items_base=frozenset([134, '22H']), items_add=frozenset(['F0']), confidence=0.08223477715003139, lift=0.9410776412206245), OrderedStatistic(items_base=frozenset(['F0', 134]), items_add=frozenset(['22H']), confidence=0.15268065268065267, lift=0.8526105716670009), OrderedStatistic(items_base=frozenset(['F0', '22H']), items_add=frozenset([134]), confidence=0.03491471215351812, lift=0.743115562400802)]"
"frozenset(['20H', 'F3', 141])",0.0005425239,"[OrderedStatistic(items_base=frozenset(['20H', 141]), items_add=frozenset(['F3']), confidence=0.24214417744916822, lift=0.8832857717891979), OrderedStatistic(items_base=frozenset(['F3', 141]), items_add=frozenset(['20H']), confidence=0.14427312775330398, lift=1.0370863183538386), OrderedStatistic(items_base=frozenset(['20H', 'F3']), items_add=frozenset([141]), confidence=0.014908387390463185, lift=1.116575326566626)]"
"frozenset([146, 'F4', '21H'])",0.0005425239,"[OrderedStatistic(items_base=frozenset([146, '21H']), items_add=frozenset(['F4']), confidence=0.12476190476190475, lift=0.7022754171953416), OrderedStatistic(items_base=frozenset([146, 'F4']), items_add=frozenset(['21H']), confidence=0.16253101736972703, lift=1.2550091003857813), OrderedStatistic(items_base=frozenset(['F4', '21H']), items_add=frozenset([146]), confidence=0.024304267161410018, lift=1.0952977913144286)]"
"frozenset([51, '23H'])",0.0005383825,"[OrderedStatistic(items_base=frozenset([51]), items_add=frozenset(['23H']), confidence=0.26156941649899396, lift=1.20759430969204), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([51]), confidence=0.002485564605560017, lift=1.20759430969204)]"
"frozenset(['20H', 163])",0.0005383825,"[OrderedStatistic(items_base=frozenset([163]), items_add=frozenset(['20H']), confidence=0.13091641490433034, lift=0.9410735378065321), OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset([163]), confidence=0.003870084248757108, lift=0.9410735378065321)]"
"frozenset(['01H', 193])",0.0005383825,"[OrderedStatistic(items_base=frozenset([193]), items_add=frozenset(['01H']), confidence=0.09701492537313433, lift=1.8207377537928267), OrderedStatistic(items_base=frozenset(['01H']), items_add=frozenset([193]), confidence=0.01010415047411783, lift=1.8207377537928267)]"
"frozenset([74, '00H', 'F3'])",0.0005383825,"[OrderedStatistic(items_base=frozenset([74, '00H']), items_add=frozenset(['F3']), confidence=0.278372591006424, lift=1.0154386179435781), OrderedStatistic(items_base=frozenset([74, 'F3']), items_add=frozenset(['00H']), confidence=0.15081206496519722, lift=0.8948002175776196), OrderedStatistic(items_base=frozenset(['00H', 'F3']), items_add=frozenset([74]), confidence=0.011322069325901412, lift=0.9698021098650084)]"
"frozenset(['F1', 18])",0.0005342411,"[OrderedStatistic(items_base=frozenset([18]), items_add=frozenset(['F1']), confidence=0.08301158301158301, lift=0.7744796909048677), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([18]), confidence=0.004984351454735134, lift=0.7744796909048677)]"
"frozenset([50, '22H'])",0.0005342411,"[OrderedStatistic(items_base=frozenset([50]), items_add=frozenset(['22H']), confidence=0.15579710144927536, lift=0.8700136749386639), OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset([50]), confidence=0.002983348751156337, lift=0.870013674938664)]"
"frozenset(['F3', 175])",0.0005342411,"[OrderedStatistic(items_base=frozenset([175]), items_add=frozenset(['F3']), confidence=0.24712643678160923, lift=0.9014598977420423), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset([175]), confidence=0.0019487876727849536, lift=0.9014598977420423)]"
"frozenset(['F4', 74, '23H'])",0.0005342411,"[OrderedStatistic(items_base=frozenset([74, '23H']), items_add=frozenset(['F4']), confidence=0.23035714285714287, lift=1.296663103313918), OrderedStatistic(items_base=frozenset([74, 'F4']), items_add=frozenset(['23H']), confidence=0.1853448275862069, lift=0.8556862729585076), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([74]), confidence=0.013457124973920303, lift=1.1526822365032607)]"
"frozenset(['F1', '00H', 135])",0.0005342411,"[OrderedStatistic(items_base=frozenset(['00H', 135]), items_add=frozenset(['F1']), confidence=0.13945945945945945, lift=1.3011258807201775), OrderedStatistic(items_base=frozenset(['F1', 135]), items_add=frozenset(['00H']), confidence=0.2835164835164835, lift=1.6821638984648544), OrderedStatistic(items_base=frozenset(['F1', '00H']), items_add=frozenset([135]), confidence=0.024017873766523923, lift=1.546933014446501)]"
"frozenset([160, 'F2', '17H'])",0.0005342411,"[OrderedStatistic(items_base=frozenset([160, '17H']), items_add=frozenset(['F2']), confidence=0.5286885245901639, lift=1.8123118384673387), OrderedStatistic(items_base=frozenset([160, 'F2']), items_add=frozenset(['17H']), confidence=0.23583180987202926, lift=2.7085660263955322), OrderedStatistic(items_base=frozenset(['F2', '17H']), items_add=frozenset([160]), confidence=0.012444530194867838, lift=1.9030437232258186)]"
"frozenset(['F4', 164, '22H'])",0.0005342411,"[OrderedStatistic(items_base=frozenset([164, '22H']), items_add=frozenset(['F4']), confidence=0.15770171149144255, lift=0.8876911220730979), OrderedStatistic(items_base=frozenset(['F4', 164]), items_add=frozenset(['22H']), confidence=0.15105386416861827, lift=0.8435261391676976), OrderedStatistic(items_base=frozenset(['F4', '22H']), items_add=frozenset([164]), confidence=0.01764223194748359, lift=0.9268850946403782)]"
"frozenset([170, '00H', 'F2'])",0.0005342411,"[OrderedStatistic(items_base=frozenset([170, '00H']), items_add=frozenset(['F2']), confidence=0.23800738007380076, lift=0.8158747021882485), OrderedStatistic(items_base=frozenset([170, 'F2']), items_add=frozenset(['00H']), confidence=0.13945945945945945, lift=0.8274427824881175), OrderedStatistic(items_base=frozenset(['F2', '00H']), items_add=frozenset([170]), confidence=0.011983279145378542, lift=1.0124319508606312)]"
"frozenset(['23H', 4])",0.0005300997,"[OrderedStatistic(items_base=frozenset([4]), items_add=frozenset(['23H']), confidence=0.4723247232472325, lift=2.180593800890401), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([4]), confidence=0.002447325150089863, lift=2.180593800890401)]"
"frozenset(['20H', 'H1', 151])",0.0005300997,"[OrderedStatistic(items_base=frozenset(['20H', 151]), items_add=frozenset(['H1']), confidence=0.02866099417823556, lift=1.8055304717593192), OrderedStatistic(items_base=frozenset(['H1', 151]), items_add=frozenset(['20H']), confidence=0.3342036553524805, lift=2.4023741905876976), OrderedStatistic(items_base=frozenset(['20H', 'H1']), items_add=frozenset([151]), confidence=0.22939068100358423, lift=4.584851535290908)]"
"frozenset([179, 'F4'])",0.0005259583,"[OrderedStatistic(items_base=frozenset([179]), items_add=frozenset(['F4']), confidence=0.12318137730358875, lift=0.693378746514529), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([179]), confidence=0.00296057999393897, lift=0.693378746514529)]"
