ComboCode,ComboName,Favoured,NewPrice,Support
"[93, 154, 134]","['MAZZA PET 600 ML', 'Ice Cream Shake', 'Plain Maggi']",LHL,64.4,0.000119024790219
"[182, 100]","['RED BULL', 'DUKE WAFFY BISCUIT']",LL,117.0,0.000119024790219
"[128, 169, 148]","['Chese Toast', 'PULPY ORANGE', 'Tandury Chicken 1/2']",HHH,130.666666667,0.000119024790219
"[128, 155, 15]","['Chese Toast', 'PEPSI 600ML', 'DAIRY MILK@35']",HLL,81.2,0.000119024790219
"[195, 76]","['HOBNOBS', 'COKE MIX 600 ML']",LH,61.2,0.000119024790219
"[25, 190]","['CHCO PIE', 'OREO']",LL,22.5,0.000119024790219
"[128, 76, 154, 169]","['Chese Toast', 'COKE MIX 600 ML', 'Ice Cream Shake', 'PULPY ORANGE']",HHHH,99.75,0.000112412301873
"[138, 168]","['Paneer Franky', 'BRT CAKES']",HL,44.1,0.000112412301873
"[160, 14]","['BHELPURI', '5STAR']",LL,31.5,0.000112412301873
"[136, 169]","['Paneer Maggi', 'PULPY ORANGE']",LH,45.0,0.000112412301873
"[142, 161]","['Chicken Sandwich', 'SINGLE SCOOP']",HL,33.3,0.000112412301873
"[159, 142]","['MYCAN', 'Chicken Sandwich']",LH,40.5,0.000112412301873
"[159, 141]","['MYCAN', 'Chicken Rice']",LL,54.0,0.000112412301873
"[142, 157]","['Chicken Sandwich', 'SLICE 600ML']",HL,51.3,0.000112412301873
"[155, 15, 154]","['PEPSI 600ML', 'DAIRY MILK@35', 'Ice Cream Shake']",LLH,78.4,0.000112412301873
"[51, 15]","['BIS JAM TREAT @15', 'DAIRY MILK@35']",LL,45.0,0.000112412301873
"[151, 164, 12, 76]","['Butter Naan', 'KADHAI PANEER', 'Pasta', 'COKE MIX 600 ML']",LHHH,148.2,0.000112412301873
"[76, 26, 169]","['COKE MIX 600 ML', 'CAKE SANDWICH', 'PULPY ORANGE']",HLH,58.8,0.000112412301873
"[45, 134]","['BIS 50-50 @10', 'Plain Maggi']",LL,22.5,0.000112412301873
"[74, 14]","['COKE CAN 300 ML', '5STAR']",LL,31.5,0.000112412301873
"[151, 187]","['Butter Naan', 'CHIPS']",LL,24.3,0.000112412301873
"[130, 20]","['Masala Dosa', '5*']",HL,41.4,0.000112412301873
"[133, 76]","['Mix Uttapam', 'COKE MIX 600 ML']",LH,48.6,0.000112412301873
"[146, 151, 164, 177]","['Butter Chicken', 'Butter Naan', 'KADHAI PANEER', 'CHILLY CHICKEN ']",HLHH,259.35,0.000112412301873
"[76, 154, 178]","['COKE MIX 600 ML', 'Ice Cream Shake', 'CHI.PASTA']",HHL,88.6666666667,0.000112412301873
"[146, 151, 139, 164]","['Butter Chicken', 'Butter Naan', 'Veg Rice', 'KADHAI PANEER']",HLLH,189.05,0.000112412301873
"[130, 173]","['Masala Dosa', 'FUNGAMA']",HL,59.4,0.000112412301873
"[133, 151]","['Mix Uttapam', 'Butter Naan']",LL,29.7,0.000112412301873
"[151, 164, 124, 154]","['Butter Naan', 'KADHAI PANEER', 'Chese Burger', 'Ice Cream Shake']",LHHH,133.0,0.000112412301873
"[146, 151, 154, 169]","['Butter Chicken', 'Butter Naan', 'Ice Cream Shake', 'PULPY ORANGE']",HLHH,136.8,0.000112412301873
"[187, 141]","['CHIPS', 'Chicken Rice']",LL,49.5,0.000112412301873
"[146, 154, 156]","['Butter Chicken', 'Ice Cream Shake', 'DEW MIX']",HHH,127.866666667,0.000112412301873
"[146, 151, 148, 156]","['Butter Chicken', 'Butter Naan', 'Tandury Chicken 1/2', 'DEW MIX']",HLHH,206.15,0.000112412301873
"[129, 170]","['Plain Dosa', 'REAL ']",LH,32.4,0.000112412301873
"[1, 15]","['Samosa', 'DAIRY MILK@35']",LL,37.8,0.000112412301873
"[140, 170]","['Egg Rice', 'REAL ']",LH,41.4,0.000112412301873
"[151, 164, 138]","['Butter Naan', 'KADHAI PANEER', 'Paneer Franky']",LHH,107.333333333,0.000112412301873
"[2, 50]","['Veg Petty', 'BIS GD PISTA @20']",LL,25.2,0.000112412301873
"[167, 155]","['LITTLE HEARTS', 'PEPSI 600ML']",LL,33.3,0.000112412301873
"[175, 26]","['BRT CAKES', 'CAKE SANDWICH']",LL,20.7,0.000112412301873
"[20, 170]","['5*', 'REAL ']",LH,40.5,0.000112412301873
"[19, 170]","['5* CRUNCHY', 'REAL ']",LH,36.0,0.000112412301873
"[51, 169]","['BIS JAM TREAT @15', 'PULPY ORANGE']",LH,36.0,0.000112412301873
"[138, 123]","['Paneer Franky', 'Pastry']",HL,27.0,0.000112412301873
"[129, 154, 169]","['Plain Dosa', 'Ice Cream Shake', 'PULPY ORANGE']",LHH,58.8,0.000112412301873
"[169, 184]","['PULPY ORANGE', 'DAIRY MILK']",HL,45.0,0.000112412301873
"[123, 187]","['Pastry', 'CHIPS']",LL,20.7,0.000112412301873
"[169, 179]","['PULPY ORANGE', 'MIX JUICE']",HL,43.2,0.000112412301873
"[19, 123]","['5* CRUNCHY', 'Pastry']",LL,25.2,0.000112412301873
"[123, 193]","['Pastry', 'COKE CAN']",LL,23.4,0.000112412301873
"[146, 164, 130]","['Butter Chicken', 'KADHAI PANEER', 'Masala Dosa']",HHH,174.533333333,0.000112412301873
"[26, 168]","['CAKE SANDWICH', 'BRT CAKES']",LL,28.8,0.000112412301873
"[100, 20]","['DUKE WAFFY BISCUIT', '5*']",LL,54.0,0.000112412301873
"[132, 154, 134]","['Onion Uttapam', 'Ice Cream Shake', 'Plain Maggi']",LHL,54.1333333333,0.000112412301873
"[132, 124]","['Onion Uttapam', 'Chese Burger']",LH,41.4,0.000112412301873
"[124, 136]","['Chese Burger', 'Paneer Maggi']",HL,45.0,0.000112412301873
"[100, 193]","['DUKE WAFFY BISCUIT', 'COKE CAN']",LL,47.7,0.000112412301873
"[176, 173]","['OREO', 'FUNGAMA']",LL,67.5,0.000112412301873
"[176, 50]","['OREO', 'BIS GD PISTA @20']",LL,45.0,0.000112412301873
"[154, 161, 134]","['Ice Cream Shake', 'SINGLE SCOOP', 'Plain Maggi']",HLL,45.7333333333,0.000112412301873
"[166, 12]","['CHILLI PANEER', 'Pasta']",LH,103.5,0.000112412301873
"[76, 139, 12]","['COKE MIX 600 ML', 'Veg Rice', 'Pasta']",HLH,78.4,0.000112412301873
"[164, 124, 154]","['KADHAI PANEER', 'Chese Burger', 'Ice Cream Shake']",HHH,119.466666667,0.000112412301873
"[76, 108, 134]","['COKE MIX 600 ML', 'BINOG CHIP @20', 'Plain Maggi']",HHL,63.4666666667,0.000112412301873
"[18, 107, 76]","['DAIRY MILK SILKY', 'BINOG CHIP @10', 'COKE MIX 600 ML']",LHH,91.4666666667,0.000112412301873
"[107, 179]","['BINOG CHIP @10', 'MIX JUICE']",HL,29.7,0.000112412301873
"[128, 74, 134]","['Chese Toast', 'COKE CAN 300 ML', 'Plain Maggi']",HLL,60.6666666667,0.000112412301873
"[128, 169, 135]","['Chese Toast', 'PULPY ORANGE', 'Fried Maggi']",HHL,66.2666666667,0.000112412301873
"[26, 51]","['CAKE SANDWICH', 'BIS JAM TREAT @15']",LL,18.0,0.000112412301873
"[128, 154, 141]","['Chese Toast', 'Ice Cream Shake', 'Chicken Rice']",HHL,81.2,0.000112412301873
"[108, 163]","['BINOG CHIP @20', 'TROPICANA']",HL,36.0,0.000112412301873
"[128, 146, 164]","['Chese Toast', 'Butter Chicken', 'KADHAI PANEER']",HHH,178.266666667,0.000112412301873
"[25, 193]","['CHCO PIE', 'COKE CAN']",LL,25.2,0.000112412301873
"[22, 193]","['SNICKERS SNACK ', 'COKE CAN']",LL,29.7,0.000112412301873
"[128, 151, 177]","['Chese Toast', 'Butter Naan', 'CHILLY CHICKEN ']",HLH,123.2,0.000112412301873
"[188, 192]","['SAMOSA CHAT', 'DAHI BHALLA']",LL,34.2,0.000112412301873
"[182, 22]","['RED BULL', 'SNICKERS SNACK ']",LL,99.0,0.000112412301873
"[187, 179]","['CHIPS', 'MIX JUICE']",LL,34.2,0.000112412301873
"[167, 163]","['LITTLE HEARTS', 'TROPICANA']",LL,27.0,0.000112412301873
"[123, 140]","['Pastry', 'Egg Rice']",LL,30.6,0.000112412301873
"[100, 168]","['DUKE WAFFY BISCUIT', 'BRT CAKES']",LL,55.8,0.000112412301873
"[167, 160]","['LITTLE HEARTS', 'BHELPURI']",LL,31.5,0.000112412301873
"[139, 154, 135]","['Veg Rice', 'Ice Cream Shake', 'Fried Maggi']",LHL,59.7333333333,0.000112412301873
"[76, 148, 141]","['COKE MIX 600 ML', 'Tandury Chicken 1/2', 'Chicken Rice']",HHL,152.133333333,0.000112412301873
"[151, 177, 141]","['Butter Naan', 'CHILLY CHICKEN ', 'Chicken Rice']",LHL,137.2,0.000112412301873
"[151, 76, 135]","['Butter Naan', 'COKE MIX 600 ML', 'Fried Maggi']",LHL,61.6,0.000112412301873
"[74, 157]","['COKE CAN 300 ML', 'SLICE 600ML']",LL,51.3,0.000112412301873
"[18, 161]","['DAIRY MILK SILKY', 'SINGLE SCOOP']",LL,60.3,0.000112412301873
"[164, 154, 135]","['KADHAI PANEER', 'Ice Cream Shake', 'Fried Maggi']",HHL,115.733333333,0.000112412301873
"[168, 124]","['BRT CAKES', 'Chese Burger']",LH,46.8,0.000112412301873
"[25, 157]","['CHCO PIE', 'SLICE 600ML']",LL,37.8,0.000112412301873
"[161, 22]","['SINGLE SCOOP', 'SNICKERS SNACK ']",LL,24.3,0.000112412301873
"[26, 157]","['CAKE SANDWICH', 'SLICE 600ML']",LL,33.3,0.000112412301873
"[164, 76, 12]","['KADHAI PANEER', 'COKE MIX 600 ML', 'Pasta']",HHH,134.4,0.000112412301873
"[159, 21]","['MYCAN', 'BOURNVILLE']",LL,45.0,0.000112412301873
"[146, 164, 141]","['Butter Chicken', 'KADHAI PANEER', 'Chicken Rice']",HHL,192.266666667,0.000105799813528
"[76, 100, 154]","['COKE MIX 600 ML', 'DUKE WAFFY BISCUIT', 'Ice Cream Shake']",HLH,84.0,0.000105799813528
"[124, 171]","['Chese Burger', 'PULPY LEMON']",HL,40.5,0.000105799813528
"[132, 74]","['Onion Uttapam', 'COKE CAN 300 ML']",LL,41.4,0.000105799813528
"[108, 167]","['BINOG CHIP @20', 'LITTLE HEARTS']",HL,27.0,0.000105799813528
"[26, 140]","['CAKE SANDWICH', 'Egg Rice']",LL,27.9,0.000105799813528
"[46, 2]","['BOURBONE@18', 'Veg Petty']",LL,23.4,0.000105799813528
"[128, 148, 156]","['Chese Toast', 'Tandury Chicken 1/2', 'DEW MIX']",HHH,135.333333333,0.000105799813528
"[128, 130, 154, 134]","['Chese Toast', 'Masala Dosa', 'Ice Cream Shake', 'Plain Maggi']",HHHL,78.85,0.000105799813528
"[108, 4]","['BINOG CHIP @20', 'Veg Burger']",HL,36.9,0.000105799813528
"[154, 140, 169]","['Ice Cream Shake', 'Egg Rice', 'PULPY ORANGE']",HLH,68.1333333333,0.000105799813528
"[173, 141]","['FUNGAMA', 'Chicken Rice']",LL,76.5,0.000105799813528
"[151, 154, 140]","['Butter Naan', 'Ice Cream Shake', 'Egg Rice']",LHL,56.0,0.000105799813528
"[146, 151, 164, 130]","['Butter Chicken', 'Butter Naan', 'KADHAI PANEER', 'Masala Dosa']",HLHH,189.05,0.000105799813528
"[76, 142, 107]","['COKE MIX 600 ML', 'Chicken Sandwich', 'BINOG CHIP @10']",HHH,63.4666666667,0.000105799813528
"[138, 107, 154]","['Paneer Franky', 'BINOG CHIP @10', 'Ice Cream Shake']",HHH,50.4,0.000105799813528
"[151, 164, 154, 135]","['Butter Naan', 'KADHAI PANEER', 'Ice Cream Shake', 'Fried Maggi']",LHHL,129.2,0.000105799813528
"[12, 154, 161]","['Pasta', 'Ice Cream Shake', 'SINGLE SCOOP']",HHL,59.7333333333,0.000105799813528
"[124, 154, 135]","['Chese Burger', 'Ice Cream Shake', 'Fried Maggi']",HHL,63.4666666667,0.000105799813528
"[12, 154, 140]","['Pasta', 'Ice Cream Shake', 'Egg Rice']",HHL,72.8,0.000105799813528
"[46, 155]","['BOURBONE@18', 'PEPSI 600ML']",LL,40.5,0.000105799813528
"[124, 154, 156]","['Chese Burger', 'Ice Cream Shake', 'DEW MIX']",HHH,71.8666666667,0.000105799813528
"[25, 124]","['CHCO PIE', 'Chese Burger']",LH,31.5,0.000105799813528
"[139, 193]","['Veg Rice', 'COKE CAN']",LL,35.1,0.000105799813528
"[128, 132, 130]","['Chese Toast', 'Onion Uttapam', 'Masala Dosa']",HLH,62.5333333333,0.000105799813528
"[128, 151, 12]","['Chese Toast', 'Butter Naan', 'Pasta']",HLH,62.5333333333,0.000105799813528
"[146, 155, 148]","['Butter Chicken', 'PEPSI 600ML', 'Tandury Chicken 1/2']",HLH,188.533333333,0.000105799813528
"[76, 93, 107]","['COKE MIX 600 ML', 'MAZZA PET 600 ML', 'BINOG CHIP @10']",HLH,70.0,0.000105799813528
"[20, 124]","['5*', 'Chese Burger']",LH,45.0,0.000105799813528
"[2, 107, 169]","['Veg Petty', 'BINOG CHIP @10', 'PULPY ORANGE']",LHH,40.1333333333,0.000105799813528
"[146, 151, 154, 156]","['Butter Chicken', 'Butter Naan', 'Ice Cream Shake', 'DEW MIX']",HLHH,141.55,0.000105799813528
"[157, 140]","['SLICE 600ML', 'Egg Rice']",LL,52.2,0.000105799813528
"[128, 139, 134]","['Chese Toast', 'Veg Rice', 'Plain Maggi']",HLL,56.9333333333,0.000105799813528
"[20, 156]","['5*', 'DEW MIX']",LH,49.5,0.000105799813528
"[146, 151, 155, 148]","['Butter Chicken', 'Butter Naan', 'PEPSI 600ML', 'Tandury Chicken 1/2']",HLLH,203.3,0.000105799813528
"[15, 107, 154]","['DAIRY MILK@35', 'BINOG CHIP @10', 'Ice Cream Shake']",LHH,62.5333333333,0.000105799813528
"[146, 151, 142, 76]","['Butter Chicken', 'Butter Naan', 'Chicken Sandwich', 'COKE MIX 600 ML']",HLHH,147.25,0.000105799813528
"[76, 2, 169]","['COKE MIX 600 ML', 'Veg Petty', 'PULPY ORANGE']",HLH,61.6,0.000105799813528
"[108, 48]","['BINOG CHIP @20', 'BIS GD CASHEW @10']",HL,27.0,0.000105799813528
"[123, 12]","['Pastry', 'Pasta']",LH,34.2,0.000105799813528
"[18, 169, 76]","['DAIRY MILK SILKY', 'PULPY ORANGE', 'COKE MIX 600 ML']",LHH,105.466666667,0.000105799813528
"[76, 93, 134]","['COKE MIX 600 ML', 'MAZZA PET 600 ML', 'Plain Maggi']",HLL,74.6666666667,0.000105799813528
"[167, 123]","['LITTLE HEARTS', 'Pastry']",LL,16.2,0.000105799813528
"[155, 154, 135]","['PEPSI 600ML', 'Ice Cream Shake', 'Fried Maggi']",LHL,65.3333333333,0.000105799813528
"[124, 14]","['Chese Burger', '5STAR']",HL,31.5,0.000105799813528
"[151, 164, 188]","['Butter Naan', 'KADHAI PANEER', 'SAMOSA CHAT']",LHL,103.6,0.000105799813528
"[151, 164, 18]","['Butter Naan', 'KADHAI PANEER', 'DAIRY MILK SILKY']",LHL,138.133333333,0.000105799813528
"[130, 142, 169]","['Masala Dosa', 'Chicken Sandwich', 'PULPY ORANGE']",HHH,66.2666666667,0.000105799813528
"[166, 148]","['CHILLI PANEER', 'Tandury Chicken 1/2']",LH,157.5,0.000105799813528
"[15, 154, 156]","['DAIRY MILK@35', 'Ice Cream Shake', 'DEW MIX']",LHH,81.2,0.000105799813528
"[168, 22]","['BRT CAKES', 'SNICKERS SNACK ']",LL,37.8,0.000105799813528
"[173, 135]","['FUNGAMA', 'Fried Maggi']",LL,59.4,0.000105799813528
"[15, 163]","['DAIRY MILK@35', 'TROPICANA']",LL,49.5,0.000105799813528
"[18, 15, 169]","['DAIRY MILK SILKY', 'DAIRY MILK@35', 'PULPY ORANGE']",LLH,107.333333333,0.000105799813528
"[146, 132, 151]","['Butter Chicken', 'Onion Uttapam', 'Butter Naan']",HLL,110.133333333,0.000105799813528
"[151, 166, 155]","['Butter Naan', 'CHILLI PANEER', 'PEPSI 600ML']",LLL,115.733333333,0.000105799813528
"[76, 139, 134]","['COKE MIX 600 ML', 'Veg Rice', 'Plain Maggi']",HLL,64.4,0.000105799813528
"[1, 188]","['Samosa', 'SAMOSA CHAT']",LL,22.5,0.000105799813528
"[93, 15, 169]","['MAZZA PET 600 ML', 'DAIRY MILK@35', 'PULPY ORANGE']",LLH,85.8666666667,0.000105799813528
"[76, 93, 15]","['COKE MIX 600 ML', 'MAZZA PET 600 ML', 'DAIRY MILK@35']",HLL,93.3333333333,0.000105799813528
"[130, 105]","['Masala Dosa', 'DARK FANTASY@25']",HL,41.4,0.000105799813528
"[135, 178]","['Fried Maggi', 'CHI.PASTA']",LL,54.9,0.000105799813528
"[18, 105]","['DAIRY MILK SILKY', 'DARK FANTASY@25']",LL,72.0,0.000105799813528
"[159, 163]","['MYCAN', 'TROPICANA']",LL,36.0,0.000105799813528
"[20, 141]","['5*', 'Chicken Rice']",LL,58.5,0.000105799813528
"[22, 163]","['SNICKERS SNACK ', 'TROPICANA']",LL,31.5,0.000105799813528
"[76, 184]","['COKE MIX 600 ML', 'DAIRY MILK']",HL,52.2,0.000105799813528
"[76, 154, 22]","['COKE MIX 600 ML', 'Ice Cream Shake', 'SNICKERS SNACK ']",HHL,65.3333333333,0.000105799813528
"[76, 139, 169]","['COKE MIX 600 ML', 'Veg Rice', 'PULPY ORANGE']",HLH,73.7333333333,0.000105799813528
"[22, 179]","['SNICKERS SNACK ', 'MIX JUICE']",LL,34.2,0.000105799813528
"[138, 163]","['Paneer Franky', 'TROPICANA']",HL,37.8,0.000105799813528
"[164, 139, 154]","['KADHAI PANEER', 'Veg Rice', 'Ice Cream Shake']",HLH,115.733333333,0.000105799813528
"[74, 173]","['COKE CAN 300 ML', 'FUNGAMA']",LL,63.0,0.000105799813528
"[100, 140]","['DUKE WAFFY BISCUIT', 'Egg Rice']",LL,54.9,0.000105799813528
"[2, 173]","['Veg Petty', 'FUNGAMA']",LL,47.7,0.000105799813528
"[173, 187]","['FUNGAMA', 'CHIPS']",LL,54.0,0.000105799813528
"[2, 171]","['Veg Petty', 'PULPY LEMON']",LL,25.2,0.000105799813528
"[151, 20]","['Butter Naan', '5*']",LL,33.3,0.000105799813528
"[138, 154, 161]","['Paneer Franky', 'Ice Cream Shake', 'SINGLE SCOOP']",HHL,52.2666666667,0.000105799813528
"[176, 160]","['OREO', 'BHELPURI']",LL,49.5,0.000105799813528
"[169, 148, 156]","['PULPY ORANGE', 'Tandury Chicken 1/2', 'DEW MIX']",HHH,135.333333333,0.000105799813528
"[187, 135]","['CHIPS', 'Fried Maggi']",LL,32.4,0.000105799813528
"[2, 123, 170]","['Veg Petty', 'Pastry', 'REAL ']",LLH,33.6,0.000105799813528
